# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
163700 298845 308503 141702 491708 450552 196462 -74291.3 82123.2 101334 -5264.32 2950.49 87073.6 -110899 2950.59 -5567.01 -6616.77 -2161.49 -1437.96 -12087.9 -2455.93 79863.5
163800 298837 308498 141702 491695 450536 196467 -74283.3 82125.4 101333 -5280.89 2939.65 87071.5 -110894 2954.35 -5549.62 -6617.68 -2167.9 -1434.89 -12050.2 -2462.1 79864.3
163900 298837 308477 141701 491635 450558 196443 -74298.9 82127.1 101332 -5279.13 2940.48 87069 -110883 2943.16 -5525.82 -6614.42 -2175.1 -1435.09 -12050.6 -2492.73 79883.6
164000 298837 308480 141701 491609 450535 196431 -74297.7 82124.2 101337 -5266.76 2937.26 87072.1 -110902 2928.63 -5526.23 -6623.1 -2179.18 -1434.54 -12046.5 -2529.49 79862.7
164100 298861 308470 141701 491608 450548 196406 -74318.9 82123.5 101368 -5252.35 2936.92 87073.9 -110922 2878.72 -5497.74 -6633.49 -2177.25 -1434.44 -12038.3 -2550.53 79834.3
164200 298893 308487 141702 491568 450587 196385 -74343 82120 101378 -5295.56 2924.49 87076.9 -110939 2908.35 -5488.46 -6637.02 -2177.57 -1436.18 -12048.2 -2561.81 79825.7
164300 298912 308495 141703 491566 450612 196377 -74355.4 82120.7 101391 -5332.52 2918.24 87076.9 -110962 2934.15 -5485.34 -6645.96 -2181 -1437.25 -12045.4 -2545.44 79808.4
164400 298931 308494 141704 491531 450633 196363 -74363.4 82122.2 101389 -5325.57 2929.52 87075.2 -110962 2926.28 -5493.76 -6652.81 -2180.08 -1432.62 -12048.8 -2555.84 79802.8
164500 298947 308492 141706 491474 450637 196339 -74368.4 82123.8 101388 -5295.82 2928.29 87074.7 -110976 2902.3 -5494.85 -6657.59 -2175.78 -1431.11 -12045.1 -2566.04 79798.9
164600 298948 308487 141708 491455 450631 196331 -74365.3 82124.1 101381 -5304.77 2928.03 87076.1 -110977 2899.88 -5499.33 -6662.2 -2182.88 -1433.55 -12068.3 -2594.11 79792.7
164700 298935 308482 141709 491430 450579 196309 -74353.5 82119.5 101380 -5309.23 2926.52 87083.3 -110992 2905.51 -5499.3 -6672.67 -2181.75 -1434.98 -12078.8 -2589.86 79764.8
164800 298920 308470 141711 491429 450537 196312 -74339.8 82120.5 101385 -5333.03 2922.52 87083.2 -111000 2927.87 -5496.1 -6674.16 -2182.88 -1435.45 -12066.3 -2550.79 79749.7
164900 298908 308458 141712 491433 450509 196310 -74327.3 82121.2 101383 -5335.67 2916.26 87081.9 -110995 2933.18 -5487.98 -6677.69 -2181.64 -1435.28 -12045.1 -2537.25 79746
165000 298908 308456 141713 491416 450521 196316 -74323.4 82126.3 101372 -5340.35 2919.63 87078.5 -110977 2939.57 -5493.75 -6672.1 -2186.39 -1436.47 -12045.5 -2533.34 79759.6
165100 298910 308453 141715 491425 450557 196339 -74318.5 82126.9 101356 -5360.74 2923.35 87079.7 -110945 2964.64 -5501.71 -6664.83 -2188.68 -1440.51 -12065.9 -2517.95 79797.4
165200 298874 308439 141716 491429 450580 196354 -74306.6 82127.8 101340 -5395.55 2928.69 87078.9 -110919 3004.24 -5496.35 -6655.17 -2193.37 -1441.49 -12075.5 -2485.67 79832.1
165300 298876 308429 141720 491395 450607 196346 -74300.8 82132.3 101324 -5373.73 2926.03 87078.7 -110893 2994.59 -5494.8 -6646.85 -2195.03 -1442.97 -12080.2 -2485.77 79855.3
165400 298892 308433 141720 491379 450653 196354 -74308.2 82137.8 101313 -5385.81 2915.2 87074.4 -110868 3004.38 -5477.9 -6639.82 -2197.51 -1441.07 -12058.5 -2487.95 79885.6
165500 298886 308443 141720 491379 450653 196362 -74306.2 82138.6 101304 -5401.7 2908.71 87072 -110846 3012.81 -5464.89 -6637.24 -2204.91 -1438.84 -12037.3 -2483.37 79903
165600 298877 308431 141719 491374 450635 196366 -74294.7 82139.7 101299 -5411.26 2912.83 87071.3 -110830 3023.35 -5467.51 -6636.95 -2200.91 -1438.14 -12032.7 -2453.07 79906.7
165700 298874 308434 141721 491424 450603 196381 -74290.7 82140.6 101306 -5420.86 2928.58 87072.5 -110826 3035.31 -5483.61 -6637.25 -2197.09 -1436.21 -12046.7 -2410.97 79910.9
165800 298861 308435 141723 491432 450549 196378 -74282 82136.5 101304 -5451.1 2935.92 87077 -110836 3068.33 -5507.69 -6638.79 -2198.48 -1441.56 -12089.1 -2370.68 79892
165900 298846 308437 141724 491450 450509 196369 -74272.3 82134.8 101303 -5473.98 2936.67 87081 -110856 3092.65 -5515.49 -6645.32 -2201.69 -1445.88 -12117 -2356.59 79861.7
166000 298834 308436 141723 491478 450477 196375 -74267 82130.4 101309 -5498.37 2919.64 87083.2 -110866 3105.12 -5490.36 -6645.83 -2208.39 -1445.38 -12092 -2387.28 79858.3
166100 298813 308413 141724 491478 450426 196382 -74242.6 82128 101296 -5515.41 2909.78 87087.1 -110848 3108.39 -5481.53 -6644.43 -2215.3 -1447.44 -12087.8 -2405.37 79854.6
166200 298811 308410 141728 491509 450413 196383 -74236.1 82127.1 101294 -5531.68 2902.9 87093.2 -110838 3118.65 -5470.23 -6641.71 -2219.11 -1446.94 -12072.8 -2401.26 79853.4
166300 298824 308419 141705 491534 450440 196389 -74245.8 82122.3 101306 -5564.7 2900.72 87092 -110842 3145.56 -5466.43 -6639.17 -2225.34 -1449.03 -12088.3 -2414.51 79862.1
166400 298825 308415 141705 491516 450458 196380 -74244.4 82121.3 101309 -5585.64 2904.51 87090.9 -110852 3162.79 -5472.3 -6647.54 -2233.07 -1449.34 -12103.3 -2428.69 79853.5
166500 298832 308423 141708 491508 450480 196371 -74248.8 82121.3 101300 -5614.23 2896.13 87094 -110851 3180.75 -5462.66 -6653.02 -2244.14 -1448.51 -12083.9 -2441.47 79850.4
166600 298841 308430 141709 491499 450485 196362 -74253.9 82123 101305 -5645.43 2883.47 87093.9 -110867 3200.27 -5452.24 -6659.21 -2256.07 -1452.05 -12090.5 -2458.21 79842.5
166700 298877 308454 141710 491489 450569 196353 -74284.2 82125.6 101309 -5688.91 2874.82 87090.1 -110880 3235.34 -5441.53 -6659.36 -2260.41 -1453.37 -12091.1 -2462.18 79849.2
166800 298881 308463 141711 491475 450561 196340 -74290.5 82123.4 101315 -5688.21 2864.48 87093.6 -110899 3225.61 -5430.53 -6667.57 -2263.24 -1452.77 -12082.1 -2489.3 79837.1
166900 298901 308473 141712 491462 450594 196328 -74303.5 82124.5 101327 -5720.57 2853.74 87093.3 -110924 3248.39 -5419.06 -6669.32 -2264.85 -1450.6 -12065.2 -2479.83 79821.4
167000 298901 308480 141711 491446 450576 196317 -74304.4 82122.8 101336 -5749.87 2839.72 87095.8 -110951 3258.7 -5399.52 -6676.53 -2273.28 -1449.86 -12027.5 -2484.22 79796.7
167100 298925 308491 141713 491446 450591 196314 -74316.3 82124.1 101351 -5797.55 2826.76 87096.1 -110969 3294.19 -5386.34 -6681.75 -2277.9 -1451.69 -12019.9 -2473.67 79782.8
167200 298956 308517 141715 491430 450600 196289 -74339.6 82120.7 101376 -5802.95 2803.37 87103.8 -111024 3287.46 -5356.98 -6699.71 -2285.68 -1446.22 -11975.1 -2509.2 79751.9
167300 298976 308544 141718 491428 450627 196273 -74358.9 82120.3 101401 -5801.66 2792.09 87107.8 -111072 3287.18 -5347.76 -6713.05 -2285.44 -1448.36 -11966.2 -2517.4 79725.9
167400 298999 308551 141720 491378 450656 196250 -74373.6 82125.7 101411 -5808.76 2798.87 87103 -111091 3305.65 -5363.78 -6717.98 -2288.48 -1452.58 -12004.7 -2501.87 79708.5
167500 299018 308572 141723 491407 450667 196241 -74392.3 82127.8 101439 -5827 2802.71 87102 -111141 3325.38 -5371 -6733.37 -2293.17 -1451.7 -12012.2 -2482.97 79661.7
167600 299034 308596 141724 491440 450692 196234 -74409.7 82125.2 101456 -5834.93 2799.11 87107.5 -111167 3326.1 -5363.97 -6739.96 -2294.98 -1446.8 -11987.8 -2493.28 79652.2
167700 299037 308613 141703 491464 450685 196231 -74416.6 82118 101475 -5854.36 2799.17 87110.4 -111200 3343.03 -5362.1 -6750.09 -2296.35 -1442.63 -11984.2 -2484.89 79629.6
167800 299043 308633 141706 491498 450694 196237 -74424.5 82117.8 101486 -5862.51 2800.22 87115.1 -111227 3355.74 -5366.15 -6755.9 -2287.14 -1442.41 -11990.5 -2452.42 79618.5
167900 299063 308655 141708 491515 450717 196238 -74444.6 82112.4 101486 -5875.43 2785.45 87118.8 -111234 3359.44 -5356.97 -6755.09 -2281.72 -1441.77 -11970.4 -2448.9 79614.5
168000 299050 308660 141711 491560 450691 196244 -74437.7 82112.3 101499 -5890.62 2780.74 87121.9 -111251 3374.99 -5355.39 -6753.25 -2277.52 -1442.65 -11964.8 -2431.58 79604.2
168100 299033 308659 141714 491618 450641 196257 -74428.4 82109.2 101521 -5888.54 2776.81 87125.6 -111275 3379.05 -5347.32 -6755.25 -2276.94 -1441.93 -11947.5 -2432.53 79575.2
168200 299030 308661 141713 491633 450624 196263 -74426.5 82108.9 101519 -5889.91 2759.41 87125.8 -111277 3365.54 -5327.35 -6754.1 -2289.29 -1442.02 -11918.7 -2487.15 79570.1
168300 299021 308669 141713 491664 450596 196265 -74425.4 82108.7 101535 -5916.11 2741.49 87124.3 -111302 3384.87 -5302.5 -6759.82 -2302.42 -1442.87 -11894.6 -2511.36 79554.7
168400 299031 308683 141715 491671 450601 196259 -74434.4 82108.4 101546 -5932.49 2734.83 87126.7 -111322 3400.53 -5296.82 -6769.49 -2305.02 -1444.15 -11876.9 -2495.14 79537.8
168500 299025 308660 141717 491716 450591 196264 -74435.1 82104.3 101565 -5935.33 2744.47 87106.1 -111318 3389.18 -5285.57 -6774.33 -2299.96 -1446.03 -11883.9 -2472.64 79522.4
168600 299029 308664 141719 491721 450585 196262 -74434.4 82105 101580 -5937.42 2747.52 87107.3 -111349 3391.31 -5284.54 -6781.21 -2294.39 -1443.72 -11881.5 -2462.49 79501.6
168700 299053 308694 141723 491751 450625 196261 -74455.1 82106.3 101597 -5926.88 2745.72 87109.1 -111371 3376.95 -5276.86 -6777.14 -2288.88 -1438.7 -11858.1 -2455.07 79489.6
168800 299073 308717 141722 491771 450657 196268 -74473.7 82106.4 101617 -5884.92 2748.54 87109.4 -111397 3348.47 -5283.69 -6781.02 -2278.6 -1439.26 -11868 -2468.53 79489.7
168900 299100 308732 141723 491777 450695 196264 -74492.1 82104.1 101634 -5834.46 2766.3 87112.2 -111414 3309.38 -5302.02 -6789.46 -2272.71 -1437.09 -11891.9 -2481.82 79483.8
169000 299122 308761 141724 491781 450691 196252 -74515.8 82096.2 101658 -5827.21 2785.4 87120.4 -111454 3302.19 -5330.88 -6803.59 -2272 -1443.32 -11938.6 -2466.24 79457.3
169100 299106 308759 141723 491789 450697 196251 -74534 82094.6 101668 -5820.53 2781.53 87121.2 -111471 3308.5 -5360.12 -6806.84 -2268.49 -1446.33 -11969.3 -2442.44 79447.3
169200 299087 308743 141723 491771 450668 196242 -74538.1 82097.8 101669 -5799.21 2781.58 87117.7 -111477 3305 -5387.81 -6805.3 -2266.23 -1447.42 -11983.8 -2418.07 79424.7
169300 299087 308738 141725 491752 450676 196239 -74531.5 82103.5 101670 -5820.26 2788.12 87116.2 -111477 3330.61 -5397.83 -6797.86 -2267.66 -1445.83 -12011.3 -2387.04 79420.5
169400 299087 308737 141726 491774 450695 196253 -74529.3 82101.8 101674 -5854.5 2787.16 87117.2 -111476 3368.98 -5395.06 -6798.04 -2259.53 -1443.08 -12014.9 -2349.98 79426.1
169500 299090 308752 141727 491815 450693 196263 -74537.4 82097.7 101687 -5868.17 2780.8 87118.5 -111485 3367.12 -5391.61 -6797.38 -2264.09 -1441.88 -12005 -2358.25 79435.5
169600 299086 308753 141728 491817 450688 196267 -74531.4 82097.5 101672 -5895.09 2773.22 87120.5 -111466 3377.43 -5382.46 -6792.81 -2269.37 -1442.34 -11994.9 -2362.84 79447.7
169700 299073 308739 141730 491841 450671 196288 -74509.5 82102.7 101654 -5877.34 2774.73 87122.1 -111437 3367.91 -5382.54 -6781.67 -2268.51 -1442.41 -11996.3 -2351.05 79467
169800 299056 308729 141729 491831 450650 196299 -74494.6 82102.8 101641 -5851.19 2787.32 87119.6 -111412 3358.84 -5398.18 -6767.92 -2264.09 -1441.44 -11991 -2321.91 79493.2
169900 299049 308725 141729 491856 450659 196314 -74487 82104.3 101637 -5843.54 2789.76 87118.7 -111396 3357.9 -5400.49 -6757.34 -2260.09 -1439.5 -11986.2 -2307.25 79515.7
170000 299054 308688 141733 491861 450658 196306 -74481.8 82107.2 101626 -5862.51 2779.28 87120.9 -111374 3372.29 -5423.45 -6750.51 -2260.17 -1442.73 -11992.4 -2298.88 79529.1
170100 299065 308682 141735 491856 450678 196310 -74480.5 82107.3 101627 -5844.25 2786.92 87122.7 -111365 3363.65 -5426.04 -6746.57 -2256.14 -1442.07 -11994.7 -2299.87 79552.7
170200 299060 308686 141735 491855 450697 196321 -74482.5 82106.7 101627 -5846.85 2786.45 87121.7 -111365 3363.66 -5424.77 -6743.09 -2258.76 -1442.56 -11998.3 -2302.15 79568.4
170300 299048 308688 141736 491890 450687 196329 -74476.5 82106.8 101627 -5845.87 2792.94 87122.8 -111369 3352.62 -5431.04 -6748.31 -2261.83 -1436.31 -12000.7 -2313.74 79558.5
170400 299031 308678 141735 491908 450659 196328 -74462.8 82105.1 101624 -5817.41 2793.54 87123.4 -111371 3333.66 -5433.07 -6750.61 -2253.87 -1433.71 -11985.2 -2303.82 79548.9
170500 299022 308676 141737 491893 450627 196313 -74457.4 82104.8 101625 -5785.68 2797.15 87124.2 -111380 3312.32 -5430.34 -6756.06 -2248.3 -1433.3 -11970.9 -2301.57 79530.7
170600 299020 308681 141736 491887 450606 196302 -74459.5 82105.5 101641 -5785.73 2800.51 87121 -111403 3306.56 -5437.1 -6755.01 -2247.96 -1435.31 -11977.4 -2304.18 79514.5
170700 299012 308699 141735 491953 450579 196312 -74463.1 82101.1 101666 -5814.17 2806.85 87123.2 -111444 3334.88 -5461.76 -6766.68 -2243.65 -1438.88 -12027.2 -2288.72 79481.7
170800 299028 308701 141738 491969 450600 196310 -74468.9 82102.3 101684 -5845.76 2797.13 87124.6 -111466 3356.75 -5467.21 -6775.85 -2239.62 -1444.44 -12067.4 -2295.35 79462.6
170900 299041 308711 141739 492000 450593 196304 -74477.2 82097.6 101712 -5879.59 2787.59 87131 -111508 3368.38 -5462.47 -6789.62 -2244.82 -1445.62 -12063.7 -2297.01 79440.4
171000 299033 308720 141739 492062 450560 196317 -74477.7 82093.9 101737 -5895.89 2780.33 87132.6 -111556 3383.14 -5446.09 -6797.32 -2247.36 -1443.64 -12035.6 -2283.8 79420.9
171100 299020 308732 141741 492099 450527 196313 -74476.3 82090.4 101758 -5950.07 2770.23 87138.7 -111604 3422.57 -5436.23 -6807.51 -2256.6 -1444.52 -12035.2 -2271.17 79390.1
171200 299016 308736 141746 492092 450507 196306 -74473.8 82091.2 101762 -5977.39 2779.07 87141.9 -111624 3450.12 -5448.78 -6817.19 -2261.91 -1444.58 -12056.7 -2246.44 79365.3
171300 299005 308746 141748 492094 450479 196305 -74470.8 82088.4 101765 -6010.85 2782.79 87146.9 -111637 3481.42 -5461.53 -6824.8 -2266 -1448.81 -12089.6 -2220.38 79350.1
171400 298999 308740 141748 492084 450462 196303 -74464.3 82086.6 101759 -6052.56 2777.63 87148.7 -111642 3510.39 -5460.64 -6827.81 -2270.82 -1449.75 -12093.1 -2229.05 79344.4
171500 299000 308744 141750 492082 450445 196298 -74461.7 82089.5 101765 -6081.5 2776.63 87148.8 -111658 3529.42 -5459.59 -6828.07 -2274.13 -1450.51 -12107.8 -2236.38 79323.3
171600 299001 308753 141751 492104 450446 196311 -74462.9 82088.1 101776 -6120.73 2777.12 87150.6 -111676 3562.69 -5449.33 -6833.62 -2277.86 -1447.49 -12111.8 -2221.13 79311.8
171700 298990 308742 141731 492146 450442 196321 -74456.4 82084.1 101786 -6131.37 2776.68 87146.4 -111686 3563.98 -5447.32 -6851.97 -2281.85 -1446.42 -12109.2 -2233.16 79316.2
171800 298994 308739 141734 492174 450460 196325 -74455.2 82083.6 101789 -6113.35 2777.6 87148.6 -111680 3548.07 -5445.51 -6852.02 -2283.67 -1446.72 -12090.6 -2220.48 79324.4
171900 298975 308734 141734 492177 450429 196332 -74441.4 82082.3 101788 -6087.63 2785.85 87151.8 -111670 3539.03 -5450.33 -6847.7 -2276.58 -1446.59 -12067.6 -2199 79327.5
172000 298955 308714 141737 492153 450403 196339 -74418.8 82087.1 101769 -6076.07 2793.35 87150.1 -111630 3532.55 -5458.69 -6832.61 -2276.15 -1449.87 -12073.7 -2206.28 79348.7
172100 298940 308707 141738 492134 450361 196341 -74403.9 82087 101757 -6085.96 2785.04 87152 -111621 3529.98 -5453.37 -6834.35 -2283.16 -1452.64 -12073.8 -2225.9 79343.7
172200 298938 308709 141739 492150 450364 196345 -74401.6 82086.6 101760 -6118.32 2774.39 87154.8 -111635 3548.02 -5441.31 -6844.78 -2290.41 -1451.4 -12069.5 -2247.27 79323
172300 298920 308696 141739 492152 450334 196347 -74385.6 82086.5 101757 -6158.57 2772.51 87154.9 -111627 3587.26 -5441.99 -6844.6 -2294.48 -1451.9 -12077.5 -2217.72 79315.5
172400 298910 308691 141738 492149 450308 196355 -74378 82085.8 101757 -6157.18 2775.81 87152.8 -111617 3597.88 -5432.73 -6838.96 -2285.51 -1444.44 -12035.3 -2179.72 79317.9
172500 298892 308672 141737 492156 450263 196362 -74358 82087.1 101750 -6182.63 2774.85 87151.7 -111597 3622.16 -5435.7 -6827.89 -2287.02 -1447.99 -12036.8 -2139.29 79317.2
172600 298858 308667 141739 492170 450195 196364 -74333.7 82083.4 101738 -6197.71 2768.16 87158.8 -111590 3633.61 -5423.58 -6827.22 -2291.13 -1447.35 -12026.5 -2143.4 79301.5
172700 298842 308672 141740 492205 450154 196368 -74328.1 82076.9 101741 -6207.39 2761.27 87164.7 -111589 3637.98 -5412.14 -6820.16 -2292.66 -1447.31 -12020 -2147.98 79299.2
172800 298843 308664 141738 492238 450161 196389 -74323.3 82076.2 101733 -6199.29 2759.02 87163.4 -111564 3628.73 -5411.18 -6812.04 -2294.9 -1449.86 -12024 -2157.2 79323.4
172900 298850 308663 141737 492227 450187 196409 -74321.5 82079.3 101725 -6223.95 2757.07 87160.8 -111539 3644.01 -5418.65 -6804.58 -2301.28 -1454.37 -12046.6 -2173.4 79349.3
173000 298843 308660 141739 492237 450194 196415 -74314.5 82082.1 101721 -6255.05 2753.15 87161.4 -111524 3656.27 -5420.33 -6798.14 -2315.37 -1457.24 -12083.5 -2223.14 79367.8
173100 298830 308664 141741 492287 450171 196435 -74308.9 82080.2 101731 -6269.12 2743.59 87164.4 -111534 3656.31 -5417.81 -6797.58 -2326.67 -1463.3 -12101.2 -2262.59 79372.2
173200 298825 308660 141741 492298 450147 196438 -74302.6 82078.6 101734 -6288.09 2735.01 87165.8 -111533 3657.73 -5420.08 -6802.3 -2334.79 -1467.95 -12127.1 -2302.38 79362.1
173300 298809 308653 141730 492306 450121 196430 -74304.6 82067.9 101746 -6278.71 2744.6 87164.7 -111529 3635.78 -5419.19 -6796.25 -2347.27 -1456.34 -12133.8 -2345.17 79370.5
173400 298805 308657 141734 492373 450111 196441 -74304.2 82062.9 101765 -6288.22 2739.6 87172.4 -111555 3644.08 -5418 -6810.55 -2346.9 -1457.84 -12146.7 -2350.84 79359.2
173500 298821 308668 141737 492408 450129 196443 -74317.4 82058.4 101781 -6258.99 2745.36 87178.7 -111574 3618.92 -5425.46 -6820.42 -2341.11 -1457.9 -12148.6 -2358.34 79354.8
173600 298796 308653 141738 492445 450110 196433 -74325.9 82054.3 101797 -6224.83 2727.63 87184.2 -111598 3603.34 -5436.65 -6828.7 -2333.63 -1460.22 -12144 -2354.36 79333.3
173700 298800 308640 141739 492438 450110 196431 -74319.1 82054.8 101800 -6181.58 2734.19 87184.7 -111592 3578.24 -5444.83 -6828.86 -2325.08 -1459.61 -12148.1 -2348.47 79333.2
173800 298796 308642 141739 492464 450083 196425 -74318.6 82051.1 101818 -6148.05 2752.48 87188.1 -111617 3570.67 -5458.39 -6832.15 -2310.68 -1459.44 -12142.5 -2300.72 79314.1
173900 298793 308644 141739 492498 450074 196413 -74340.8 82049.6 101835 -6126.45 2761.41 87189.6 -111642 3562.74 -5501.43 -6841.68 -2300.37 -1459.1 -12163.5 -2280.36 79301.4
174000 298784 308641 141738 492478 450068 196407 -74333.3 82050.7 101833 -6112.88 2766.29 87188 -111645 3551.96 -5508.59 -6841.64 -2292.75 -1456.88 -12179.9 -2277.41 79291.7
174100 298773 308647 141737 492515 450033 196421 -74328.6 82049.7 101854 -6112.05 2765.76 87188.5 -111680 3555.08 -5504.65 -6847.09 -2297.6 -1455.9 -12165 -2260.72 79271
174200 298763 308650 141739 492548 449992 196421 -74321 82050.6 101864 -6111.77 2771.31 87190.6 -111696 3552.81 -5512.97 -6847.98 -2294.12 -1455.41 -12184.5 -2266.69 79241.1
174300 298752 308652 141740 492606 449936 196425 -74312.4 82046.8 101883 -6122.96 2767.72 87196.5 -111729 3556.51 -5517.91 -6856.07 -2295.53 -1459.24 -12195.6 -2273.95 79210.2
174400 298764 308650 141730 492625 449924 196417 -74325.7 82042.9 101912 -6108.75 2763.55 87183.9 -111785 3521.39 -5530.12 -6875.71 -2308.11 -1471.62 -12203.7 -2316.03 79189.5
174500 298786 308655 141731 492601 449940 196393 -74338.4 82042.4 101922 -6078.85 2764.27 87185.4 -111808 3489.84 -5527.8 -6885.31 -2308.64 -1470.64 -12194.5 -2341.38 79166.3
174600 298770 308666 141734 492611 449943 196382 -74342.2 82043.5 101930 -6073.33 2742.76 87190.2 -111826 3462.21 -5538.41 -6894.8 -2306.13 -1474.04 -12204.5 -2366.5 79138.3
174700 298757 308670 141734 492611 449925 196372 -74345.7 82041.5 101944 -6029.68 2755.1 87190.8 -111850 3438.51 -5551.36 -6900.39 -2297.98 -1474.46 -12216.5 -2366.92 79122.8
174800 298748 308664 141734 492625 449882 196362 -74340.5 82039.8 101955 -6009.69 2751.62 87191.1 -111879 3419.43 -5538.19 -6910.6 -2297.76 -1470.63 -12188.4 -2384.94 79082.5
174900 298753 308672 141737 492619 449888 196351 -74344.7 82039.7 101956 -6009.41 2744.01 87193.6 -111889 3417.4 -5529.37 -6913.28 -2298.3 -1473.25 -12169.4 -2387.63 79070.7
175000 298738 308663 141737 492570 449914 196334 -74346.2 82044.3 101949 -6049.89 2730.97 87188.9 -111892 3438.5 -5516.23 -6917.33 -2303.46 -1474.35 -12156.6 -2397.18 79061.8
175100 298741 308680 141721 492587 449894 196313 -74363.5 82026.6 101986 -6058.59 2736.37 87190.4 -111930 3428.22 -5510.43 -6907.1 -2323.02 -1459.67 -12127.9 -2421.48 79047.4
175200 298750 308679 141724 492604 449903 196316 -74363.4 82029.2 101991 -6053.03 2720.34 87192.9 -111937 3414.85 -5490.33 -6912.5 -2326.05 -1455.97 -12080.9 -2453.37 79046.6
175300 298743 308671 141725 492615 449903 196322 -74354.5 82031.4 101993 -6039.88 2716.19 87191.7 -111941 3406.17 -5477.75 -6912.35 -2324 -1451.67 -12035.5 -2456.09 79046.1
175400 298724 308651 141725 492603 449890 196331 -74335.8 82033.2 101983 -6017.98 2706.42 87188.3 -111920 3376.19 -5467.72 -6908.09 -2327.89 -1450.93 -12022.9 -2505.51 79059.6
175500 298707 308631 141725 492581 449846 196327 -74317 82033.2 101976 -6026.62 2695.21 87187.2 -111906 3376.6 -5459.91 -6904.19 -2334.2 -1455.23 -12028.5 -2531.49 79061.7
175600 298704 308645 141727 492557 449819 196307 -74319 82030.7 101975 -6043.37 2691.2 87192.5 -111921 3379.97 -5463.17 -6907.33 -2338.47 -1457.31 -12047.4 -2560.77 79046.9
175700 298715 308651 141727 492535 449842 196309 -74324.3 82032.4 101961 -6059.84 2682.59 87191.3 -111905 3385.47 -5453.79 -6907.22 -2343.88 -1458.47 -12039.5 -2582.86 79062.1
175800 298712 308653 141727 492539 449838 196324 -74321 82030 101946 -6085.49 2683.02 87194 -111872 3412.98 -5450.84 -6902.27 -2345.36 -1455.78 -12024.8 -2551.79 79083.1
175900 298701 308652 141727 492540 449841 196337 -74312.3 82030.1 101925 -6146.02 2673.45 87195 -111828 3458.27 -5449.11 -6892.41 -2351.16 -1459.27 -12036.8 -2543.47 79111.9
176000 298678 308641 141728 492552 449801 196344 -74294.5 82028.2 101912 -6166.74 2661.07 87197.7 -111818 3461.74 -5437.18 -6897.82 -2360.11 -1461.2 -12033.9 -2563.55 79112.5
176100 298690 308643 141730 492531 449803 196323 -74301.2 82027.6 101917 -6150.98 2656.21 87200 -111826 3442.83 -5436.14 -6901.18 -2363.42 -1465.52 -12035.2 -2578.61 79100.5
176200 298700 308657 141733 492546 449793 196309 -74311 82024.7 101941 -6144.95 2641.94 87205.7 -111864 3435.97 -5412.74 -6913.38 -2368.17 -1464.54 -12008.7 -2592.83 79075.3
176300 298694 308657 141734 492546 449772 196309 -74307.6 82022.9 101935 -6121.79 2632.07 87207.8 -111860 3414.83 -5394.98 -6914.63 -2365.55 -1460.21 -11976.1 -2614.42 79074.6
176400 298686 308674 141734 492631 449761 196340 -74309.6 82022.1 101955 -6122.77 2611.19 87208.6 -111870 3418.09 -5363.74 -6902.99 -2367.78 -1459.77 -11920.6 -2617.53 79085
176500 298682 308683 141734 492681 449763 196369 -74309.6 82023.9 101964 -6104.73 2606.28 87206.5 -111879 3398.89 -5354.6 -6893.75 -2368.95 -1461.91 -11907.1 -2631.79 79092.6
176600 298692 308691 141736 492697 449793 196376 -74317.2 82027.2 101965 -6088.9 2605.84 87204.4 -111879 3385.87 -5357.2 -6894.46 -2365.3 -1460.01 -11894.8 -2630.06 79097.9
176700 298712 308706 141737 492672 449831 196356 -74333.3 82028.5 101972 -6087.88 2605.88 87203 -111898 3383.04 -5358.39 -6900.45 -2361.17 -1459.52 -11895.7 -2633.85 79084.8
176800 298727 308713 141737 492662 449857 196348 -74343.9 82028.5 101981 -6115.83 2611.26 87202.1 -111906 3402.77 -5368.83 -6902.46 -2361.79 -1463.9 -11935.4 -2619.05 79078
176900 298742 308721 141738 492662 449889 196351 -74353.4 82027.8 101989 -6145.45 2604.3 87202.9 -111921 3429.27 -5357.19 -6905.4 -2361.22 -1465.47 -11947.3 -2606.42 79085.8
177000 298748 308695 141740 492655 449887 196343 -74354.7 82027.4 101987 -6123.17 2608.29 87204.7 -111922 3414.53 -5356.21 -6905.84 -2359.76 -1467.65 -11943.6 -2618.32 79091.1
177100 298771 308714 141722 492648 449920 196341 -74371.6 82028.9 101995 -6109.67 2603.96 87199.5 -111948 3411.52 -5349.21 -6935.73 -2354.53 -1466.03 -11937.9 -2626.45 79076.7
177200 298756 308707 141723 492614 449878 196334 -74357.8 82025.6 101979 -6107.27 2605.62 87202.5 -111943 3412.63 -5347.13 -6940.42 -2350.81 -1466.13 -11933.8 -2622.75 79060.9
177300 298715 308706 141726 492607 449850 196340 -74347.4 82024.9 101974 -6120.43 2607.02 87203.3 -111941 3428.68 -5356.84 -6943.93 -2346.08 -1467.31 -11933 -2588.37 79064.8
177400 298708 308706 141728 492606 449850 196355 -74336.8 82027.7 101957 -6114.55 2602.78 87204.5 -111916 3420.87 -5358.75 -6944.1 -2345.7 -1466.38 -11929.7 -2589.69 79083.7
