# Time-averaged data for fix vir
# TimeStep c_virial[1] c_virial[2] c_virial[3] c_virial[4] c_virial[5] c_virial[6]
1517 4718.72 -13293.8 4207.21 -2347.08 -6606.86 1237.81
1518 3175.19 -11513.4 5113.58 -2442.4 -4788.62 -4213.88
1519 616.998 -8610.66 6079.75 -1306.4 -26.1758 -9668.1
1520 -1352.4 -5678.82 7311.45 1136.11 5579.75 -10548.6
1521 -2351.21 -3440.99 8657.9 4300.34 10208.4 -4511.99
1522 -2299.91 -3196.24 9096.46 5806.09 10942 3418
1523 -1117.12 -5858.86 7738.18 3434.59 6856.67 6554.61
1524 482.089 -9773.02 5260.31 -949.345 1780.75 5178.02
1525 1558.77 -12753.6 3006.61 -4043.67 -275.867 3958.51
1526 2014.1 -14066.4 1636.3 -5101.91 54.7356 3697.81
1527 1757.15 -14041.2 991.791 -4679.11 653.411 3193.66
1528 922.453 -13414 622.804 -3558.41 1159.58 2471.15
1529 -275.39 -12679.8 213.564 -2610.82 1705.14 2014.64
1530 -1672.18 -12099.5 -296.469 -2208.96 2132.75 1814
1531 -2862.47 -11458.8 -652.612 -2403.44 1818.58 1595.04
1532 -3758.4 -10854.8 -834.954 -2833.29 336.967 1107.59
1533 -3875.04 -10482.1 -664.804 -3087.48 -2035.8 141.657
1534 -2986.44 -10982.4 -452.157 -2659.95 -3764.56 -1215.52
1535 -1147.77 -12350.1 -222.231 -1377.7 -2568.09 -2636.31
1536 1777.55 -14426.4 -102.284 727.621 3508.06 -3057.83
1537 5249 -16598.8 -43.2318 3273.81 13762.5 -1652.87
1538 7845.72 -17452.9 96.1411 5019.01 23624.8 1027.58
1539 7982.54 -16081.5 240.718 4343.03 27661.3 2501.34
1540 5725.15 -13171.8 93.2839 379.729 23584.2 736.007
1541 2534.94 -10247.9 -402.742 -5646.19 13497.6 -3235.33
1542 -715.081 -7854.86 -1109.43 -10781.9 1742.94 -6692.49
1543 -4827.06 -5469.85 -2074.06 -12844.9 -7726.75 -8541.9
1544 -9326.01 -3470.29 -3368.51 -11978.8 -12738.6 -9095.84
1545 -12727.2 -3022.47 -4903.36 -9436.43 -13105.8 -8746.99
1546 -14231.6 -4350.99 -6328.87 -6034.36 -10632.2 -7877.15
1547 -14264.9 -6517.2 -7202.75 -2695.1 -7946.41 -6848.54
1548 -13481.5 -8442.62 -7218.37 -537.74 -6940.98 -5724.26
1549 -12541.3 -9613.03 -6596.46 129.682 -7656.46 -4310.99
1550 -12245.5 -9437.29 -5837.96 -213.372 -8711.27 -1963.38
1551 -12950.4 -7356.81 -5182.52 -859.191 -8557.28 2355.95
1552 -13943.8 -3871.16 -4642.55 -1246.67 -6971.28 8899.07
1553 -14174.3 -954.589 -4099.7 -876.468 -5141.74 15178.1
1554 -13441.4 -848.273 -3761.98 507.203 -4882.84 17428.6
1555 -12689.1 -3270.4 -3723.77 2795.8 -6693.47 14995.9
1556 -12490.7 -5788.5 -3601.38 5695.78 -8980.83 11545.5
1557 -12494.8 -6697.96 -2981.48 8447.22 -10198.7 10121.4
1558 -12671 -6454.13 -2489.32 10159.4 -10237.4 8797.71
1559 -13756.1 -5178.44 -2347.95 10946.6 -10385.2 4408.35
1560 -16018.1 -2415.44 -2107.24 11581.1 -12107.7 -3763.03
1561 -18917.1 1510.41 -1331.96 12318.2 -14771.6 -12034.1
1562 -21181.4 3568.5 -815.678 11824.1 -16155 -15428.6
1563 -22379.9 2159.59 -1350.66 9348.34 -14368.2 -12809.7
1564 -22781.3 -1007.77 -2522.81 5478.78 -8318.5 -6763.03
1565 -22999.5 -3535.94 -3544.73 1502.18 1317.18 -1463.49
1566 -22994.1 -4855.51 -3977.1 -1002.09 11421.5 1059.35
1567 -21848.5 -7045.59 -4301.67 -1301.64 18891.2 2435.59
1568 -18633.5 -11231.6 -4651.81 -97.8883 21497 5155.45
1569 -14581 -15885.1 -4885.56 1410.89 18541.8 9069.84
1570 -11295.3 -18847.9 -4934.73 2094.42 12610.9 11325.8
1571 -9047.53 -19706 -4666.45 1905.61 8226.78 10496.1
1572 -8866.24 -18402.3 -4233.75 1078.01 6402.51 6649.18
1573 -12358.1 -14877.2 -3767.79 -645.362 3683.96 755.382
1574 -17423.2 -10702.1 -3212.05 -2738.63 -2252.88 -4579.32
1575 -20129.8 -8516 -2871.6 -3834.75 -9427.63 -7115.05
1576 -19355.5 -8829.46 -2983.76 -3812.33 -14866.8 -6671.42
1577 -16621.5 -10134 -3275.34 -4035.56 -15872.9 -4611.58
1578 -13766 -11092.6 -3633.7 -5732.66 -10688.7 -2687.77
1579 -12280.9 -11194.3 -4125.7 -8451.81 -772.964 -1539.14
1580 -12243.3 -10659 -4734.74 -10796.2 9705.08 -734.077
1581 -13346 -9942.16 -5447.07 -11648.1 16169.9 -82.3316
1582 -14596.8 -9594.44 -6118.91 -10808.7 16677.6 335.926
1583 -14386.3 -10431.8 -6633.98 -9017.13 12606.3 873.861
1584 -11938.4 -12707 -6858.76 -7011.88 6049.81 1648.65
1585 -7956.61 -15702.7 -6786.98 -4978.33 -1426.36 2135.04
1586 -4491.1 -17676 -6496.71 -2591.73 -8100.11 1498.99
1587 -3998.83 -16789.5 -6145.94 -78.6768 -12357.7 -154.098
1588 -7614.71 -11760.6 -5618.09 796.044 -15068.5 -459.127
1589 -13761.8 -3125.02 -4333.19 -2346.61 -19330.3 3960.08
1590 -19111 4753.74 -2902.13 -6111.92 -21255.6 8763.6
1591 -22403.5 7645.89 -3181.25 -5944.44 -15651.8 6929.86
1592 -23367.3 6730.35 -4458.86 -2041.25 -4733.51 -2199.52
1593 -22476.8 5879.79 -4691.01 1341.11 2904.06 -10091
1594 -21368.5 5434.98 -4466.28 3191.49 4335.96 -11888.8
1595 -20102.2 3612.31 -4678.48 5384.05 3585.28 -9673.15
1596 -17804.7 159.269 -5063.39 7268.57 2573.06 -6017.08
1597 -14622.2 -3269.49 -5102.07 7108.88 790.893 -3945.74
1598 -11663.7 -5571.04 -4836.97 4291.04 -2740.5 -4708.65
1599 -9408.51 -6691.6 -4449.31 249.013 -7950.15 -7022.64
1600 -7641.96 -6957.57 -3969.33 -2619.19 -13347.3 -8998.81
1601 -6082.74 -7076.53 -3468.46 -2927.43 -16522.3 -9334.04
1602 -3767.32 -7896.07 -2817.36 -787.786 -15320.9 -7878.82
1603 81.6747 -10095.2 -1975.63 2641.14 -9516.06 -5228.68
1604 4712.45 -13308.8 -1169.34 5767.44 -1873.79 -1973.39
1605 8647.36 -16748.9 -401.814 7098.78 5007 1309.73
1606 11258.1 -19175.5 508.178 6742.37 10588.1 4324.03
1607 10720.1 -18875 1048.72 6377.34 13197.7 6934.3
1608 5459.3 -14749.2 791.087 7403.53 10893.3 9294.51
1609 -3388 -7951.82 -9.84966 9557.43 4827.37 11104.5
1610 -11960.8 -807.528 -153.091 11680.7 -263.486 11557.6
1611 -18017.5 5116.44 761.036 13031.1 -1345.95 9571.13
1612 -21885.1 10088 2556.49 14062.3 759.746 4653.39
1613 -24277 14569.3 5119.86 15517.6 4242.48 -2665.45
1614 -26069.9 18602.8 7779.91 16758.9 6948.25 -11197.5
1615 -27033.4 20796.3 9392.62 16353.6 7086.08 -17340.5
1616 -26142 19300.4 9102.49 13812.9 4304.37 -17172.5
1617 -23346.7 14673.8 7472.44 10080.9 231.173 -11473
1618 -19997.7 9742.98 6111.82 6387.35 -2351.95 -5359.08
1619 -17197.6 6466.83 5940.32 2986.49 -1385.91 -3008.74
1620 -14546.5 4259.14 6796.01 -61.1513 3340.77 -4285.49
1621 -10948.9 2015.6 8138.96 -2559.92 10145.5 -6837.16
1622 -6319.11 -701.137 9335.9 -4247.19 15557.4 -8296.31
1623 -1940.08 -3419.92 9761.97 -4959.69 16015.3 -7237.45
1624 1159.96 -5508.4 9399.29 -4498.21 11332.8 -3438.07
1625 2946.86 -6528.82 8922.04 -2290.98 5620.83 2629.35
1626 4363.25 -6605.37 9143.79 2301.55 4335.32 9826.53
1627 5689.11 -5934.93 10199.7 8513.27 8677.31 15886.2
1628 5695.84 -4146.13 11348 13730.1 13824.3 17445.7
1629 3113.43 -817.169 11714.8 15094.2 14135.7 12626.3
1630 -1397.24 3210.03 10992.3 11846.6 8463.9 3587.89
1631 -5303.33 6259.94 9671.59 5769.71 -150.386 -4858.4
1632 -6904.63 7073.24 8336.32 -404.278 -7412.39 -9036.94
1633 -6708.85 6053.05 7093.89 -4400.35 -10415.1 -8468.84
1634 -6138.32 4433.07 5823.9 -5615.18 -8977.46 -4970.44
1635 -5655.21 3093.18 4802.65 -5054.66 -4960.97 -580.432
1636 -4863.28 2168.8 4139.36 -4371.76 -669.625 3152.99
1637 -3350.48 1283.02 3921.43 -4492 2091.24 6007.2
1638 -712.351 124.138 4157.33 -5687.55 2067.14 8704.45
1639 3317.06 -1637.78 4708.83 -7705.2 -1252.42 11466
1640 7940.57 -3728.1 5302.49 -9707.48 -6107.87 13051.4
1641 11424.6 -4974.88 5615.35 -10925.5 -8970.72 11426.6
1642 12427.9 -4128.76 5756.03 -11229.8 -7574.11 6506.93
1643 11230.2 -1663.93 5843.56 -10739.7 -3027.22 955.499
1644 8770.62 1255.8 6054.63 -9652.6 1960.82 -2916.76
1645 6755.25 3385.02 6426.08 -8068.54 4911.7 -4296.64
1646 7037.92 3387.52 6970.86 -6279.16 3807.06 -2606.14
1647 10082.8 807.317 7226.37 -4511.1 -1567.7 1919.22
1648 13371.1 -2048.61 7219.01 -2324.46 -7436.6 6737.03
1649 13834.6 -2607.26 7186.65 87.0694 -9047.52 7536.79
1650 11285.4 -413.635 7444.25 2028.54 -5452.55 2773.4
1651 7605.41 3093.18 8077.3 2657.23 -738.27 -4700.55
1652 3983.25 6344.56 8724.9 1729.47 112.88 -11010.6
1653 465.846 9389.21 9222.09 -747.836 -4246.65 -12912.4
1654 -2616.98 12556.3 9601.67 -5383.72 -12096.2 -7549.5
1655 -4033.84 15112.1 10235.2 -11692 -19374.4 4570.79
1656 -2875.48 15742.9 11239.7 -16622.1 -21848 17150.2
1657 432.68 13793.6 12412.5 -17142.6 -18938.7 22849
1658 4422.19 10650.7 13681.7 -12994.4 -14592.2 19680.1
1659 6665.31 8773.77 14470.9 -6520.43 -13486.6 11275.8
1660 6353.27 8987.21 14771.1 853.26 -14924.2 985.742
1661 4349.25 10570.6 14722 7017.15 -14620.3 -7640.18
1662 1340.71 12968.1 14795.9 9591.68 -10423.6 -12308.4
1663 -1499.49 15098 15091.9 8562.18 -4534.83 -13107.2
1664 -3122.16 15358 15155.2 6023.91 -734.365 -11537.4
1665 -3922.66 13835.4 14564.6 2985.51 691.065 -9449.78
1666 -4747.7 12032.2 13665.3 -829.625 1944.8 -7580.62
1667 -5644.23 10590.7 12779.7 -4362.44 2588.67 -5142.79
1668 -5943.51 8101.03 11360.7 -6131.27 1045.32 -801.732
1669 -5467.76 4799.61 9761.39 -6262.75 -1709.31 4432.63
1670 -5888.84 3547.35 9027.68 -6339.84 -2881.64 5631.88
1671 -8620.58 5991.91 9588.35 -7653.88 -1289.81 -386.886
1672 -11835.6 9932.13 10979.7 -9474.31 839.169 -9717.82
1673 -12451.4 10642.2 11735.6 -10393.2 138.345 -15036.4
1674 -8990.81 6659.32 11574.8 -10328.2 -4329.95 -13532.5
1675 -3743.03 930.321 11000.3 -10328.3 -9296.27 -8754.44
1676 -140.64 -2664.3 10494.7 -10910.6 -11415.7 -5256.36
1677 873.045 -3830.56 9900.18 -11752.5 -11075.8 -2489.83
1678 544.92 -3639.09 9254.47 -12780.1 -10290.5 2091.36
1679 -76.6911 -2959.64 8854.58 -14168.1 -10081.6 8430.11
1680 -1109.43 -2161.21 8703.72 -15040.2 -9218.34 13980.8
1681 -2949.21 -1147.48 8576.65 -14344.7 -5978.28 16446.2
1682 -5279.06 327.609 8488.41 -11755.6 -351.8 14863.7
1683 -7223.33 2413.65 8795.5 -8110.8 5740.48 10207.9
1684 -8148 4994.05 9600.04 -4886.96 9199.64 5224.16
1685 -7625.73 6988.21 10438.1 -3050.84 8157.54 2868.86
1686 -5392.56 7406.81 10989.8 -2867.17 4194.84 4198.97
1687 -1598.06 5458.96 11013.7 -3181.52 2180.93 6784.07
1688 3969.82 425.232 11089.9 -1520.18 7688.94 7809.63
1689 11469.6 -6873.09 12088.8 2987.97 20950.7 7570.59
1690 15917 -11547.3 12477 6970.53 29677.8 7113.21
1691 12755.4 -10472.5 10226.1 7566.8 24551.3 5912.78
1692 5169.58 -5660.26 6840.04 6191.35 10669.8 3845.87
1693 227.532 -2070.41 4977.66 6035.41 528.436 1730.39
1694 -1383.44 -997.598 4549.79 6623.19 -3797.58 -279.514
1695 -1711.98 -1313.41 4211.16 6152.5 -5163.64 -2063.38
1696 -2014.39 -2207.63 3500.47 4265.05 -4598.11 -3350.8
1697 -2694.23 -2832.31 2580.6 1878.28 -3019.49 -3727.33
1698 -3310.46 -3208.76 1786.95 111.438 -1784.11 -3235.57
1699 -2369.58 -4460.25 1257.66 -255.769 -498.621 -1963.55
1700 2543.44 -8290.46 1183.76 1031.18 4382.64 -160.666
1701 10184.5 -13310.9 1725.06 3659.78 12480.9 1315.77
1702 15640.3 -16591.1 2269.17 6880.41 18566.1 1726.37
1703 17005.6 -17428.7 2549.11 9877.7 20928.1 968.276
1704 14917.8 -15505.9 3077.65 11680.4 19429.4 -1361.22
1705 10197 -11171.1 3814.11 11916.4 15023.3 -6422.7
1706 2348.32 -4064.37 4491.39 10987.8 5651.22 -14510.3
1707 -5306.63 3337.57 5238.21 9603 -6395.4 -21462.8
1708 -7684 5822.75 5874.04 8782.39 -12317.7 -21694.3
1709 -5669.22 2955.91 5752.26 8276.68 -9397.23 -14976.2
1710 -3343.45 -1492.16 5027.49 7845.45 -2629.42 -6321.33
1711 -2695.22 -4394.25 4507.99 7592.47 2596.98 5.84361
1712 -3258.66 -5165.85 4894.17 7774.45 2868.97 2090.46
1713 -4690.53 -3724.46 6369.96 8514.23 -1293.34 348.722
1714 -7464.91 -887.565 8080.97 9250.6 -5521.53 -2630.49
1715 -10896.5 1984.47 9100.46 8837.97 -6622.81 -4064.83
1716 -13360.3 2867 9009.11 6915.89 -5256.96 -2867.55
1717 -13759.6 1490.52 8133.49 4323.26 -3808.5 -393.932
1718 -12921.2 -873.428 7078.07 2315.93 -3354.6 1287.27
1719 -11673.1 -2911.74 6445.44 1407.59 -3412.18 1801.85
1720 -9429.12 -4701.5 6785.84 600.396 -2082.78 4000.58
1721 -4967.01 -6143.32 8971.08 -1805.3 1631.02 11806.5
1722 -482.809 -5615.8 12107.5 -4471.07 5227.8 22192.7
1723 -186.228 -3662.49 13299.2 -3940.29 7516.89 27744.6
1724 -4530.57 -1972.3 11390.7 -182.789 8267.85 24974.1
1725 -8024.08 -2599.32 8519.53 4341.73 9273.21 15306.4
1726 -4807.41 -7498.33 7191.24 5607.37 11607.7 6782.22
1727 4166.54 -15233.3 7387.5 3629.02 12634.5 2769.35
1728 13343.2 -21851.1 8486.68 1213.49 12117 984.796
1729 15648.7 -22841 9348.23 -35.6485 11354.8 -1315.72
1730 8416.11 -16866.1 8982.77 13.3298 9526.44 -5775.31
1731 -3783.33 -7030.35 7768.77 879.301 6063.33 -11870.7
1732 -13932.3 1705.34 6522.72 2128.48 1005.58 -17527.9
1733 -18458.2 6154.39 5825.5 3602.08 -3824.32 -20069.6
1734 -18265.6 6429.77 5231.78 4933.5 -5344.61 -17325.1
1735 -15413.1 4418.38 4251.13 5554.1 -3191.43 -9419.21
1736 -11721.7 1704.72 2962.49 4651.73 274.601 -245.054
1737 -8973.25 -293.769 1543.46 1652.48 2365.82 4860.74
1738 -8237.94 -658.768 517.991 -2519.54 3139.57 4139.77
1739 -9188.93 1113.26 392.837 -5589.35 5141.13 213.734
1740 -10696.1 4516 1445.33 -6187.69 9666.65 -3660.58
1741 -11339.4 7514.09 2860.16 -5356.77 14365.7 -6955.22
1742 -10478 7676.62 3167.19 -4648.11 15601.1 -10098.8
1743 -8571.19 5076.77 1885.62 -4762.4 12832 -13578.1
1744 -6929.4 3020.11 476.007 -5571.7 9394.3 -18629.8
1745 -5974.3 3488.59 130.269 -5779.35 7772.92 -23597.9
1746 -4917.62 4522.54 296.813 -4057.73 6848.21 -23917.1
1747 -3800.57 3765.47 -305.386 -1229.32 5141.88 -18300.5
1748 -1635.58 35.7155 -1674.35 1470.39 1059.37 -8141.97
1749 1908.26 -5262.55 -2714.12 2965.04 -5245.46 1669.08
1750 5401.47 -9652.89 -2989.66 2358.97 -10826.4 5499.36
1751 8651.86 -12562.9 -2622.45 915.145 -12786.7 4470.03
1752 11536.4 -13899.9 -1961.38 -116.866 -9404.73 1758.6
1753 12172 -11836.8 -1327.73 -1453 -2474.66 -2237.03
1754 9074.45 -5838.78 -879.939 -3727.57 3380.74 -7123.48
1755 4173.64 906.576 -510.42 -5824.17 4999.84 -9842.05
1756 1148.03 4012.9 -184.362 -6201.79 4136.82 -8267.04
1757 1790.34 2063.17 252.752 -4568.18 3757.54 -2821.43
1758 3269.73 -1647.02 496.955 -2655.17 3480.26 3123.35
1759 2339.31 -3398.52 382.882 -2020.6 1811.21 6584.89
1760 -902.274 -2750.8 261.768 -2268.06 -866.92 7758.86
1761 -4150.29 -1345.91 678.919 -2293.35 -2274.13 7637.5
1762 -6005.05 -585.735 1520.6 -1792.33 -1744.32 7027.82
1763 -6432.35 -1169.15 2268.89 -1083.28 -779.774 6239.12
1764 -6194.31 -2578.09 2819.07 -829.616 -477.461 4674.12
1765 -6044.96 -3776.94 3315.51 -1424 -886.315 1765.81
1766 -6116.34 -4419.37 3678.34 -2332.53 -1870.93 -1629.95
1767 -6249.11 -4860.72 3840.22 -2857.2 -3255.65 -3913.32
1768 -6377.08 -5152.43 3765.51 -2927.4 -4621.77 -4940.8
1769 -6832.02 -4600.41 3977.76 -2675.96 -5562.24 -6597.2
1770 -8112.69 -2098.19 5134.46 -1469.31 -6805.24 -12058.1
1771 -10723.9 3580.83 7729.97 2438.95 -9938.29 -23855
1772 -13934 11673.8 11189.1 8398.18 -13558.7 -37640.5
1773 -15683.3 15982.2 12817.8 11466.2 -11494.7 -39300.2
1774 -14374 12794.3 11817.4 8896.15 -1314.7 -22682.4
1775 -11371.3 7591.86 10711.2 5278.29 8759.99 -2744.46
1776 -7968.92 3699.42 10794.9 3517.34 10709.1 7688.97
1777 -2792.21 -997.121 11637.6 1655.48 4256.61 10735
1778 3933.18 -6567.5 12630.1 -925.289 -6208.26 11095.9
1779 8216.75 -10441.4 13043.5 -3078.69 -13387.9 11053.9
1780 8538.36 -11806 12505.9 -4422.38 -13842.7 10460.2
1781 7348.17 -12026.4 11736.9 -4860.02 -9024.29 9574.62
1782 6916.03 -11989.2 11341.8 -4036.13 576.326 9086.46
1783 7850.29 -11965.4 11493.1 -2094.84 14075.2 8734.96
1784 9546.47 -11801.8 11672.6 -120.803 26903.2 7598.77
1785 10343.3 -10916.1 11349.4 958.701 33769.7 5540.58
1786 9116.61 -9087.92 10113.3 1125.45 33909 3571.73
1787 6446.67 -6164.5 8740.22 1090.25 30674.9 3444.61
1788 3192.5 -1736.07 8077.21 905.073 27278.5 7148.6
1789 447.21 3892.49 8540.01 -508.205 23379.2 14683
1790 -552.82 7826.91 9180.12 -2794.99 17857.3 21813.6
1791 930.465 7105.94 8289.18 -3626.83 11116 22707.3
1792 5515.69 1320.29 5890.24 -2779.08 2377.51 16881
1793 12606.2 -6081.48 4095.61 -2622.74 -9313.09 10273.9
1794 18365 -11022.1 3705.84 -3580.93 -20359.7 7817.43
1795 18797.6 -11280.5 3837.19 -3289.27 -24600.3 8482.38
1796 13916.3 -7479.71 3731.86 -244.838 -20548.1 9907.09
1797 7788.3 -2669.01 3454.4 4354.52 -12848.9 10956.2
1798 3623.1 14.5891 2715.22 8162 -6050.42 11122.3
1799 2213.32 -7.48962 1738.91 9768.67 -1594.6 9778.23
1800 2802.55 -2105.07 755.153 9212.28 1038.64 6606.77
1801 4133.67 -4732.66 170.202 7215.48 3212.05 2346.18
1802 5082.62 -6712.55 -38.9891 4789.95 5657.21 -1688.27
1803 4940.11 -7829.71 -439.071 3202.72 7232.4 -3729.47
1804 3952.22 -8441.53 -1536.17 3386.8 6528.24 -3144.82
1805 2651.45 -8910.81 -2932.88 4865.22 4278.49 -1138.38
1806 1449.34 -9138.51 -3938.3 6403.55 2510.56 -29.6701
1807 648.048 -9117.7 -4336.52 7234.6 2541.95 -942.248
1808 888.857 -9558.93 -4226.19 7360.51 4226.79 -3344.33
1809 2699.62 -11052.9 -3681.92 6969.22 6166.91 -6080.62
1810 5624.16 -13557.4 -2718.17 5945.87 5136.28 -8562.26
1811 8125.14 -15587.4 -1183.08 3952.19 -1554.24 -11032
1812 7769.22 -15033.5 823.789 1228.11 -11539 -13487.4
1813 3637.04 -11363.7 2443.79 -1279.07 -19073.8 -13946.4
1814 -2367.2 -6357.49 3396.83 -2433.38 -20561.6 -9810.32
1815 -7595.1 -1365 4294.29 -2183.87 -17164.7 -1279.21
1816 -11802.3 3916.68 5875.72 -1290.6 -11401.1 7469.3
1817 -17353.2 10645.7 7679.15 -580.881 -3054.56 10655.8
1818 -22925.4 15715.2 8440.26 35.8235 4152.06 8055.34
1819 -25071.9 14349.6 6871.91 1632.41 4936.37 4919.16
1820 -23729.2 7341.55 3742.71 3787.46 129.752 3319.74
1821 -21385.1 381.131 1226.55 4701.35 -4343.29 731.992
1822 -20171.5 -3521.47 72.9631 4362.47 -4888.81 -2857.15
1823 -20086.1 -5140.04 -352.86 3742.67 -2654.82 -5618.38
1824 -20643.4 -5352.34 -475.445 2721.82 427.605 -7985.23
1825 -21434.3 -4864.35 -407.93 1134.66 3097.25 -10758.7
1826 -21803.9 -4712 -440.957 -697.061 4143.25 -13479.1
1827 -20858.2 -6081.78 -575.84 -1983.77 2326.08 -14913.5
1828 -17292.2 -9867.92 -432.365 -2246.9 -2735.11 -14320.9
1829 -10526.1 -15734.8 863.941 -669.142 -9272.44 -10827.6
1830 -1568.84 -21174.4 3863.99 4159.29 -12503.4 -2466.08
1831 5946.22 -23386.2 7194.6 10589.1 -10424.4 8445.84
1832 8093.75 -22828.6 7952.01 12847.3 -7515.24 13701.6
1833 4334.12 -20205.9 5469.73 9772.12 -6007.45 11738
1834 -1903.28 -15788.5 1993.93 5899.43 -3938.2 8918.24
1835 -6892.86 -12067.3 -896.123 3065.69 -1003.12 8041.96
1836 -9267.64 -10955.1 -3252.92 -402.39 338.485 6014.29
1837 -9928.04 -11516.9 -5129.22 -4481.46 -492.924 2011.19
1838 -10577 -11866.1 -6426.67 -7304.87 -1926.75 -1895.88
1839 -12020.1 -11198.5 -7152.36 -7818.13 -2436.7 -3857.01
1840 -13256.7 -10117.1 -7140.37 -6352.69 -398.19 -3316.26
1841 -11763.1 -10663.7 -6180.95 -3448.07 7190.79 -85.2492
1842 -6893.51 -13130.3 -4204.83 137.381 19703.8 4845.97
1843 -4220.22 -13673 -3127.74 2600.93 27220.5 7954.82
1844 -7903.08 -9964.11 -4145.1 2070.07 23617.2 6070.84
1845 -14717.3 -3311.19 -5446.88 -2474.81 14371.6 -1372.19
1846 -19228.1 2527.02 -5310.95 -10127.7 6678.14 -9806.68
1847 -19013 3444.63 -4414.59 -17159.6 8.08502 -11142.6
1848 -14061.5 -2234.56 -3888.8 -18755.6 -3501.76 -4683.29
1849 -5796.43 -11840.6 -3448.3 -13165.1 1770.01 1746.44
1850 1544.07 -19754.4 -2891.11 -5039.95 10962.8 3629.39
1851 3326.12 -22572 -3117.34 -24.7476 12726.9 3500.82
1852 -1100.51 -19983.7 -4318.04 516.16 3975.96 2331.92
1853 -8158.48 -13720 -5321.03 -1039.48 -9282 -715.195
1854 -12606.5 -8185.63 -5178.49 -1270.94 -17117.3 -4179.2
1855 -14084.3 -5164.4 -4580.23 -330.552 -17861.6 -5765.27
1856 -13640.4 -4775.09 -3997.98 999.705 -13737.4 -4349.36
1857 -11301 -7078.32 -3535.15 2737.79 -6312.82 -93.8766
1858 -6873.13 -11534 -2579.55 4918.56 2289.97 5554.33
1859 -1594.83 -16839.7 -1414.4 6918.03 8913.48 11150.3
1860 2095.35 -21086.2 -623.618 8166.31 11522.4 16020.5
1861 2433.87 -22818.8 -601.956 8926.65 10826.6 19470.7
1862 -342.228 -22058.3 -1398.46 9203.28 8293.97 20168.1
1863 -3846.43 -20538.2 -2629.99 8750.83 5857.67 17267.3
1864 -5642.8 -19920 -3620.76 7630.28 4714.39 11975.1
1865 -5383.51 -20135.7 -3990.61 6574.75 4883.24 6649.21
1866 -5373.81 -19705.7 -3840.96 5903.08 4793.92 2784.52
1867 -7256.96 -17606 -3509.74 5269.3 3380.25 627.08
1868 -10504.2 -14197.7 -3123.95 4747.4 1767.5 495.549
1869 -13068.3 -10791.7 -2365.35 4803.86 1999 2686.86
1870 -14235.2 -8255.58 -1456.92 5376.03 4321.71 6297.22
1871 -14277.3 -6535.76 -436.134 5766.64 7251.82 9356.37
1872 -13856.2 -5781.65 319.968 5431.09 8978.26 10797
1873 -13067.3 -6168.15 556 4433.52 8508.06 11487.8
1874 -11948.9 -7590.21 273.267 3149.97 6362.44 12592.9
1875 -10726.3 -9256.61 -98.9687 1525.47 3558.26 13885.2
1876 -9277.43 -10511.6 -4.5697 -579.045 115.427 14297
1877 -7329.41 -11411.1 755.351 -2671.2 -4868.42 12948
1878 -5200.3 -11949.7 2056.69 -3899.51 -9751.88 10030.5
1879 -3750.03 -12493.8 3281.42 -3562 -9970.92 7170.71
1880 -3377.12 -13743.2 3562.71 -1739.59 -3527.77 5821.63
1881 -4095.11 -14854.3 2795.84 778.766 7014.19 5720.73
1882 -6122.84 -14447.1 1390.97 2724.42 15844.1 5251.47
1883 -8649.33 -12673.7 -175.517 3230.4 19011.1 3385.95
1884 -10838.7 -10614.9 -1570.43 2587.75 17569.4 805.559
1885 -12195.3 -8900.12 -2620.6 1751.85 14351.9 -1436.21
1886 -12926.2 -7453.54 -3278.4 1662.89 10879.7 -2806.6
1887 -13275.7 -5990.15 -3551.23 2776.84 7901.13 -3466.53
1888 -13165.9 -4306.14 -3485.99 4966.26 6150.15 -3602.47
1889 -12374.4 -2885.27 -3110.39 7256.03 6176.95 -3317.82
1890 -10950.4 -2253.92 -2697.02 8542.16 7677.46 -2791.16
1891 -8969.61 -2215.79 -2034.43 8804.98 10087 -1178.27
1892 -6662.5 -1935.34 -1040.19 9128.54 12984.1 3370.81
1893 -4111.74 -1214.99 326.351 9415.01 14642 10333.3
1894 -1915.36 -1179.48 1101.23 7150.26 12538.2 15157.1
1895 -716.822 -2722.6 484.343 1436.36 6479.24 14876.4
1896 -447.93 -4921.11 -944.733 -5822.96 -1008.45 10924.5
1897 -822.679 -5956.39 -2139.67 -10502.2 -5607.63 7619.6
1898 -1918.27 -5750.31 -2726.75 -11530.7 -5859.21 5584.69
1899 -3562.52 -4317.01 -2642.13 -11692.4 -3645.12 2711.22
1900 -5844.14 -1416.32 -1572.31 -13880.6 -1378.63 -1344.23
1901 -7589.74 2336.6 310.439 -17814.3 -633.593 -4707.5
1902 -7719.47 4465.52 1796.92 -19977.5 -1213.26 -6369.35
1903 -5858.61 3170.3 2058.65 -17614 -2295.85 -6401.29
1904 -2211.56 -745.511 1606.57 -11033.4 -3239.91 -4983.76
1905 1768.29 -4720.5 1375.85 -3698.21 -3781.16 -3008.51
1906 4258.65 -7000.52 1331.7 1653.07 -4759.72 -597.191
1907 4719.85 -6720.33 1362.2 4089.22 -7625.96 2156.46
1908 4122.46 -5081.33 1599.9 4575.61 -11962 3608.91
1909 3634.16 -4983.51 1811.63 5190.96 -14899.4 2042.06
1910 3863.26 -7481.26 1872.94 6478.55 -14542.3 -900.548
