# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
73700 370796 368690 160764 568943 571180 236592 -106474 96611.9 129190 -5266.54 -1751.8 96173 -129391 2563.31 1769.82 -592.911 -1436.37 -19.9504 1198.63 -2577.45 128074
73800 370815 368708 160762 568893 571272 236604 -106489 96622.7 129151 -5163.6 -1697.51 96156.3 -129358 2486.41 1692.14 -578.322 -1418.51 -21.2715 1109.05 -2622.38 128125
73900 370880 368771 160771 568873 571390 236587 -106547 96626.3 129180 -5107.33 -1690.41 96155.2 -129441 2412.28 1665.23 -601.692 -1423.06 -22.1004 1056.76 -2723.11 128100
74000 370942 368778 160780 568800 571430 236599 -106563 96646.2 129152 -5057.5 -1680.26 96150.1 -129412 2347.83 1630.76 -588.048 -1435.17 -28.3485 1003.23 -2790.98 128087
74100 370923 368691 160793 568878 571480 236668 -106527 96664.7 129120 -5004.23 -1675.41 96144.3 -129316 2277.55 1608.14 -529.422 -1475.25 -49.7413 929.294 -2901.33 128177
74200 370869 368631 160799 569031 571589 236778 -106476 96672.2 129048 -4916.83 -1654.32 96133.4 -129103 2217.78 1572.11 -443.212 -1474.16 -71.7521 806.758 -2954.84 128347
74300 370854 368612 160799 569047 571602 236842 -106450 96676 129015 -4790.84 -1594.39 96132.4 -128989 2141.35 1474.83 -406.991 -1448.52 -83.8122 690.174 -2967.71 128453
74400 370890 368585 160803 568997 571728 236852 -106470 96690.4 129001 -4678.96 -1553.12 96119.1 -128966 2107.1 1441.08 -386.93 -1425.51 -81.8153 743.145 -2893.63 128489
74500 370932 368557 160808 568926 571883 236866 -106466 96713.7 128978 -4532.05 -1503.7 96102.8 -128900 2061.63 1424.41 -353.577 -1375.39 -74.5718 794.251 -2810.52 128559
74600 370878 368514 160810 568862 571808 236856 -106412 96714.4 128911 -4571.09 -1521.26 96101.7 -128796 2058.83 1456.91 -320.439 -1395.78 -70.6356 808.763 -2872.79 128586
74700 370844 368497 160812 568835 571734 236845 -106390 96712.3 128883 -4679.68 -1554.9 96100.4 -128760 2113.48 1474.49 -305.848 -1421.01 -80.7968 780.195 -2880.93 128569
74800 370808 368487 160815 568886 571672 236873 -106360 96704.1 128888 -4644.4 -1539.11 96107.7 -128752 2104.73 1448.25 -292.872 -1413.19 -78.5927 748.371 -2857.69 128578
74900 370792 368485 160821 568820 571579 236845 -106343 96701.4 128891 -4553.34 -1515.52 96115.7 -128776 2042.77 1411.98 -302.656 -1388.02 -79.9781 718.602 -2862.8 128544
75000 370763 368458 160825 568894 571556 236887 -106319 96698.2 128875 -4438.65 -1493.42 96113.8 -128731 1979.46 1396.02 -281.709 -1353.62 -66.5084 739.1 -2815.61 128569
75100 370719 368441 160824 568937 571505 236907 -106288 96692 128840 -4403.52 -1474.79 96116.9 -128676 1966.97 1354.14 -269.993 -1333.05 -71.3638 693.349 -2790.13 128590
75200 370721 368493 160840 569058 571516 236907 -106303 96696.8 128847 -4415.12 -1436.09 96129.5 -128705 2023.12 1337.17 -266.933 -1301.75 -64.8893 674.135 -2667.86 128552
75300 370746 368555 160849 569232 571571 236953 -106341 96686.1 128912 -4482.07 -1394.1 96148.7 -128783 2112.12 1275.31 -262.518 -1276.23 -71.3921 603.258 -2568.91 128570
75400 370790 368651 160846 569330 571597 236989 -106408 96670.3 128942 -4577.18 -1378.02 96156.6 -128840 2226.04 1244.38 -290.117 -1263.3 -72.9587 550.201 -2438.83 128576
75500 370804 368684 160855 569350 571570 237002 -106421 96674.6 128946 -4547.79 -1373.38 96158.5 -128859 2222.55 1215.73 -313.153 -1266.51 -75.0444 543.102 -2414.51 128547
75600 370824 368729 160845 569520 571643 237099 -106458 96671.6 128984 -4554.34 -1372.22 96143.6 -128960 2231 1200.97 -353.141 -1263.91 -75.8809 568.085 -2360.35 128534
75700 370829 368804 160847 569666 571608 237115 -106494 96658.9 129044 -4593.54 -1364.38 96160.5 -129083 2276.43 1201.82 -368.416 -1264.64 -71.2124 555.842 -2348.96 128495
75800 370781 368815 160851 569768 571492 237140 -106474 96644.1 129057 -4661.22 -1391.46 96178.2 -129116 2327.93 1233.43 -381.687 -1283.35 -70.2425 562.713 -2391.59 128473
75900 370745 368839 160861 569850 571381 237137 -106468 96627.5 129071 -4648.59 -1387.2 96199.2 -129136 2311.4 1242.66 -393.952 -1284.01 -72.7575 547.505 -2422.68 128457
76000 370696 368756 160836 569884 571289 237192 -106435 96623.5 129078 -4547.66 -1365.28 96174.8 -129125 2218.51 1205.1 -403.056 -1269.01 -75.6877 508.7 -2489.15 128463
76100 370639 368748 160833 569879 571134 237188 -106398 96614.6 129089 -4555.98 -1377.87 96183 -129148 2188.72 1175.01 -403.251 -1280.73 -88.3023 447.949 -2563.39 128430
76200 370591 368773 160847 569969 571044 237199 -106384 96595.2 129103 -4521.7 -1399.52 96211.5 -129159 2107.39 1193.83 -409.712 -1307.13 -84.83 472.298 -2709.36 128409
76300 370569 368768 160850 569987 570981 237205 -106365 96590.9 129098 -4489.69 -1414.64 96223 -129168 2048.91 1238.88 -412.953 -1325.5 -76.2587 544.704 -2772.15 128411
76400 370462 368719 160854 569972 570803 237222 -106289 96579.8 129060 -4520.28 -1438.9 96234.1 -129130 2045.15 1270.23 -412.385 -1355.39 -78.6024 589.489 -2813.12 128379
76500 370428 368720 160856 569924 570686 237193 -106270 96573.4 129066 -4553.11 -1460.86 96241.5 -129157 2088.07 1309.21 -424.955 -1360.91 -68.9409 637.25 -2792.2 128334
76600 370473 368668 160858 569721 570669 237111 -106285 96578.9 129042 -4670.08 -1506.37 96236.1 -129138 2163.51 1361.87 -437.427 -1382.49 -65.259 668.76 -2804.99 128305
76700 370453 368640 160859 569626 570630 237084 -106254 96579.4 129009 -4687.96 -1510.79 96240.2 -129062 2184.16 1376.85 -429.545 -1369.58 -62.2583 683.036 -2767.33 128310
76800 370411 368628 160860 569612 570582 237102 -106223 96571.7 128968 -4632.86 -1504.99 96248.3 -129002 2148.62 1375.62 -418.202 -1345.99 -57.8434 668.958 -2793.16 128336
76900 370361 368607 160863 569734 570491 237144 -106183 96564.8 128969 -4589.57 -1495.15 96259.5 -128970 2134.09 1399.15 -401.415 -1334.12 -42.8441 774.139 -2741.02 128366
77000 370270 368618 160869 569923 570331 237173 -106138 96540.4 128927 -4516.41 -1480.51 96288.7 -128921 2129.77 1403.77 -400.951 -1312.17 -37.3564 835.071 -2629.56 128368
77100 370192 368540 160818 569972 570284 237224 -106058 96547.2 128874 -4519.65 -1492.65 96270.8 -128778 2140.24 1439.11 -349.262 -1297.47 -21.6076 958.015 -2535.27 128451
77200 370137 368499 160819 569956 570187 237252 -105999 96544 128805 -4626.28 -1538.7 96277.9 -128647 2214.26 1480.6 -309.048 -1293.95 -11.9658 998.103 -2493.17 128504
77300 370142 368492 160791 569932 570176 237239 -106018 96527.1 128852 -4781.76 -1545.06 96266.5 -128691 2321.63 1502.76 -292.105 -1333.77 5.29117 996.384 -2419.42 128523
77400 370152 368504 160793 569944 570213 237254 -106025 96528.1 128855 -4965.48 -1583.4 96261.1 -128706 2438.39 1527.8 -283.904 -1377.96 6.86785 972.933 -2421.86 128519
77500 370130 368464 160795 569851 570137 237222 -105988 96532.9 128817 -5109.79 -1596.4 96259 -128634 2559.45 1540.92 -252.812 -1384.56 16.032 998.446 -2321.61 128518
77600 370089 368445 160799 569816 570040 237241 -105952 96528.6 128798 -5177.74 -1628.55 96267.9 -128621 2596.01 1593.24 -250.714 -1402.37 17.3108 1030.24 -2339.1 128526
77700 369990 368412 160799 569928 569929 237322 -105885 96519.7 128781 -5079.04 -1625.61 96274.9 -128595 2515.42 1605.61 -232.789 -1398.69 12.9143 1044.29 -2414.5 128558
77800 369963 368352 160774 569959 569937 237363 -105852 96528.5 128757 -5005.48 -1628.78 96234.6 -128575 2455.11 1591.6 -239.674 -1396.49 2.44432 1013.76 -2479.63 128591
77900 369979 368344 160724 570064 569966 237434 -105843 96529.2 128762 -4986.26 -1616.03 96231.3 -128526 2437.59 1564.35 -205.949 -1396.85 1.81548 975.671 -2510.6 128678
78000 369917 368322 160735 570197 569870 237477 -105792 96515 128762 -5019.07 -1645.04 96252.6 -128517 2449.97 1576.94 -207.781 -1396.75 0.765489 989.937 -2548.17 128685
78100 369849 368293 160736 570319 569777 237509 -105750 96503.7 128762 -5085.13 -1687.83 96257.4 -128494 2453.63 1616.36 -175.04 -1419.94 2.62477 1037.61 -2618.25 128709
78200 369787 368294 160738 570463 569776 237549 -105785 96496.1 128769 -5139.2 -1721.97 96263.1 -128474 2460.36 1568.73 -156.436 -1443.76 -5.24893 990.298 -2724.15 128752
78300 369747 368266 160740 570462 569712 237588 -105744 96493.2 128768 -5083.33 -1717.08 96269.2 -128454 2405.77 1575.44 -160.61 -1455.72 -4.20533 1028.65 -2773.91 128765
78400 369690 368252 160745 570557 569614 237643 -105711 96480.9 128807 -5077.76 -1713.46 96280.9 -128498 2420.72 1582.4 -188.298 -1444.54 0.96778 1068.75 -2746.34 128742
78500 369631 368268 160696 570623 569444 237632 -105696 96441.4 128844 -5079.05 -1709.84 96302 -128592 2421.16 1572.29 -238.621 -1443.22 2.05286 1085.53 -2723.53 128672
78600 369574 368276 160697 570601 569327 237606 -105662 96437 128828 -5093.14 -1714.05 96309.9 -128596 2440.04 1583.88 -256.028 -1441.65 5.8378 1123.6 -2659.81 128625
78700 369589 368304 160695 570588 569360 237609 -105680 96434.2 128834 -5090.03 -1695.35 96313.3 -128610 2470.8 1582.73 -256.549 -1435.89 11.4009 1143.94 -2604.68 128642
78800 369548 368288 160642 570656 569327 237641 -105657 96419.6 128844 -5099.76 -1707.35 96306.1 -128620 2478.66 1610.76 -250.504 -1442.49 19.134 1188.86 -2614.37 128635
78900 369516 368276 160648 570744 569304 237665 -105634 96415.1 128847 -5097.05 -1711.91 96317.4 -128592 2470.98 1617.36 -228.117 -1438.14 25.7749 1190.2 -2642.81 128669
79000 369466 368255 160648 570729 569201 237662 -105597 96405.4 128843 -5160.38 -1746.49 96326.1 -128606 2481.61 1633.53 -246.455 -1459.46 15.4271 1172.3 -2725.67 128622
79100 369481 368261 160651 570689 569202 237637 -105614 96404.6 128849 -5132.92 -1770.86 96325.6 -128626 2441.55 1659.29 -255.715 -1471.5 13.6023 1182.68 -2789.06 128605
79200 369512 368236 160620 570722 569237 237616 -105644 96399.4 128888 -5116.41 -1755.84 96326 -128719 2432.41 1639.03 -277.415 -1474.39 7.22801 1147.84 -2765.64 128558
79300 369486 368249 160626 570795 569188 237609 -105639 96396.7 128904 -5096.75 -1754.2 96330.6 -128758 2406.95 1638.75 -269.891 -1484.75 11.7123 1182.85 -2762.26 128525
79400 369551 368275 160573 570833 569230 237609 -105683 96384.2 128939 -5026.4 -1717.72 96321.2 -128808 2382.5 1608.07 -286.577 -1469.34 19.7266 1173.15 -2707.28 128501
79500 369531 368297 160549 570813 569177 237572 -105686 96351.8 128962 -4932.13 -1690.08 96325 -128888 2298.69 1551.69 -318.311 -1469.45 4.28715 1093.47 -2729.62 128427
79600 369568 368313 160551 570776 569211 237537 -105707 96356.5 128982 -4827.05 -1686.66 96324.5 -128929 2222.93 1560.67 -327.885 -1458.49 4.10437 1153.68 -2751.95 128391
79700 369532 368272 160550 570701 569107 237515 -105670 96358.4 128965 -4701.07 -1670.75 96316.8 -128906 2131.16 1570.08 -317.936 -1435.89 14.3745 1195.32 -2775.57 128392
79800 369471 368189 160557 570649 569032 237526 -105598 96367.8 128910 -4607.32 -1666.37 96309.8 -128778 2066.12 1601.33 -270.488 -1401.99 36.468 1316.4 -2735.3 128445
79900 369410 368131 160559 570548 568937 237508 -105537 96370.5 128856 -4545.6 -1657.87 96311.5 -128684 2058.14 1592.32 -249.949 -1377.28 40.7655 1369.53 -2641.43 128469
80000 369388 368093 160552 570502 568862 237506 -105509 96360.3 128857 -4438.61 -1631.48 96310.9 -128673 2024.47 1565.54 -263.497 -1344.8 36.3285 1358.48 -2566.96 128450
80100 369411 368114 160547 570486 568836 237504 -105524 96349.8 128878 -4393.87 -1614.64 96317.3 -128695 2004.51 1560.06 -272.329 -1342.1 38.2612 1349.21 -2574.61 128453
80200 369398 368098 160558 570352 568797 237434 -105500 96364.1 128853 -4381.84 -1620.1 96316 -128695 1981.35 1560.33 -275.217 -1340.09 30.906 1348.92 -2590.63 128394
80300 369392 368079 160555 570223 568753 237379 -105494 96367.4 128859 -4300.88 -1613.83 96307.1 -128735 1915.38 1545.95 -285.065 -1341.83 31.4107 1340.62 -2621.7 128348
80400 369388 368126 160553 570189 568674 237345 -105518 96352.5 128880 -4298.46 -1585.88 96316.1 -128786 1916.6 1473.51 -303.665 -1345.07 19.9058 1240.16 -2621.96 128309
80500 369336 368127 160556 570167 568572 237282 -105541 96342.1 128857 -4245.9 -1598.66 96335.9 -128846 1826.79 1441.31 -334.104 -1342.79 17.7137 1245.57 -2657.88 128233
80600 369345 368130 160561 570114 568597 237269 -105535 96348.6 128839 -4279.74 -1619.33 96334.3 -128816 1811.24 1480.78 -327.635 -1376.42 18.2051 1280.16 -2724.32 128242
80700 369321 368092 160555 570043 568563 237268 -105512 96349.5 128818 -4334.45 -1659.22 96323.2 -128763 1832.11 1501.51 -310.791 -1380.64 13.4086 1258.62 -2800.83 128270
80800 369339 368070 160564 570095 568658 237309 -105501 96360.5 128776 -4268.54 -1656.03 96323 -128645 1777.23 1478.32 -267.871 -1374.4 9.74598 1233.81 -2854.12 128351
80900 369323 368044 160566 570113 568673 237357 -105473 96371.2 128758 -4245.05 -1663.47 96315.2 -128570 1729.95 1458.27 -239.461 -1392.01 -2.74127 1173.83 -2964.89 128420
81000 369280 368007 160569 570126 568637 237375 -105439 96376 128740 -4177.93 -1652.26 96307.7 -128496 1657.64 1443.21 -212.328 -1381.91 -2.4062 1168.49 -2994.33 128468
81100 369206 367975 160574 570180 568505 237381 -105381 96367.1 128713 -4119.15 -1660.31 96323.3 -128436 1583.6 1455.99 -191.134 -1383.39 3.74904 1202.5 -3061.2 128468
81200 369139 367986 160573 570294 568392 237425 -105344 96360 128712 -4029.22 -1673.03 96333.3 -128453 1504.06 1515.45 -189.994 -1377.59 13.8273 1295 -3112 128458
81300 369068 367992 160570 570429 568273 237477 -105309 96346.5 128721 -4040.67 -1729.85 96344 -128465 1453.02 1580.03 -176.904 -1407.3 8.39638 1324.15 -3249.07 128459
81400 369019 367968 160569 570396 568146 237446 -105274 96338.3 128711 -4074.53 -1741.34 96352.6 -128458 1452.79 1585.53 -179.141 -1421.44 7.06745 1328.76 -3295.87 128412
81500 368984 367992 160575 570352 568184 237385 -105296 96337.1 128737 -4203.5 -1751.51 96356.9 -128534 1530.64 1584.49 -210.611 -1439.16 2.13697 1269.46 -3336.79 128355
81600 369006 368045 160579 570352 568161 237356 -105333 96326.9 128791 -4188.07 -1753.52 96363.3 -128662 1532.36 1585.6 -250.65 -1427 -9.89146 1216.1 -3334.71 128275
81700 368993 368057 160579 570331 568120 237357 -105329 96324.4 128815 -4184.71 -1727.5 96365.1 -128722 1562.01 1545.94 -265.28 -1404.79 -11.4161 1152.1 -3256.25 128236
81800 368989 368053 160583 570281 568080 237325 -105321 96326.4 128809 -4131.28 -1695.12 96367.4 -128727 1568.58 1532.54 -270.335 -1380.02 -1.72894 1208.83 -3141.32 128201
81900 368970 368073 160580 570227 567996 237284 -105317 96326.6 128823 -4142.8 -1676.49 96364.5 -128808 1613.03 1507.22 -293.157 -1368.23 -1.93434 1191.54 -3035.44 128113
82000 368997 368051 160581 570094 567936 237221 -105318 96328.8 128825 -4139.31 -1644.89 96362.7 -128850 1615.17 1480.22 -320.093 -1357.45 -1.39177 1168.16 -2982.76 128043
82100 368985 368031 160540 569998 567890 237189 -105290 96326 128793 -4153.91 -1624.51 96362.8 -128815 1648.17 1444.02 -310.913 -1357.2 -5.96555 1138.1 -2925.65 128034
82200 368928 367973 160542 569899 567797 237152 -105240 96331.2 128780 -4196.77 -1608.59 96357.1 -128792 1696.76 1408.44 -301.975 -1362 -17.9438 1066.12 -2872.62 128013
82300 368910 367957 160541 569840 567732 237143 -105225 96331.6 128774 -4180.79 -1588.92 96353.1 -128780 1722.01 1374.57 -292.328 -1352.2 -26.8339 1023.03 -2792.22 128023
82400 368886 367987 160539 569845 567634 237148 -105217 96318.5 128785 -4144.13 -1555.9 96366.6 -128800 1724.85 1309.12 -309.999 -1327.68 -38.598 954.298 -2733.97 128005
82500 368926 368007 160540 569864 567636 237150 -105238 96319.6 128770 -4172.75 -1550 96369.3 -128772 1763.45 1288.73 -321.191 -1319.68 -39.8239 915.419 -2685.25 128027
82600 368941 368034 160537 569927 567640 237162 -105264 96314.1 128811 -4134.78 -1562.74 96366.5 -128852 1716.87 1310.2 -348.628 -1326.37 -41.0822 940.626 -2752.83 128009
82700 368912 368064 160538 570098 567608 237213 -105256 96308.3 128846 -4191.8 -1615.53 96374.7 -128908 1711.01 1374.63 -351.38 -1350.75 -45.5002 972.194 -2862.61 128004
82800 368880 368088 160542 570136 567471 237202 -105242 96298.3 128842 -4195.1 -1624.22 96390.4 -128961 1713.37 1398.55 -369.928 -1360.41 -44.9324 974.312 -2873.43 127906
82900 368945 368145 160551 570159 567536 237183 -105297 96300.8 128869 -4190.35 -1615.78 96394.6 -129031 1732.05 1376.88 -384.694 -1342.47 -52.8618 915.824 -2845.56 127880
83000 369017 368155 160556 570099 567607 237148 -105340 96307.4 128877 -4078.51 -1565.79 96388.6 -129037 1705.72 1325.94 -380.916 -1299.54 -49.0738 890.629 -2765.74 127878
83100 369045 368162 160555 570013 567604 237105 -105351 96316.1 128870 -3966.73 -1544.2 96382.5 -129064 1665.58 1305.95 -392.356 -1268.6 -49.5519 869.17 -2728.53 127849
83200 369042 368170 160553 569956 567562 237098 -105347 96316 128846 -3855.24 -1500.68 96384 -129034 1606.18 1260.33 -381.967 -1250.33 -52.5287 852.672 -2699.35 127856
83300 369049 368149 160556 569864 567628 237105 -105336 96331.4 128809 -3735.93 -1477.48 96373 -128951 1523.55 1223.85 -362.995 -1232.46 -58.2913 810.488 -2717.18 127914
83400 369001 368105 160558 569833 567541 237129 -105284 96328.3 128773 -3727.11 -1455.34 96379.2 -128892 1550.85 1205.95 -348.42 -1218.23 -53.2134 809.381 -2626.57 127942
83500 369038 368125 160562 569879 567553 237143 -105304 96330 128787 -3708.86 -1447.97 96382 -128899 1562.73 1216.27 -348.017 -1191.56 -38.1896 874.954 -2536.39 127951
83600 369028 368144 160546 569948 567631 237167 -105355 96300.4 128754 -3765.17 -1475.51 96376.3 -128868 1582.23 1229.17 -351.904 -1199.28 -48.4703 912.083 -2475.91 127981
83700 369068 368178 160552 569933 567680 237130 -105388 96301.3 128779 -3705.13 -1454.27 96377.2 -128902 1527.54 1197.54 -367.71 -1188.63 -52.9408 887.948 -2488.13 127961
83800 369113 368195 160558 569908 567754 237102 -105416 96308.5 128802 -3672.02 -1451.01 96376.5 -128954 1516.52 1170.84 -394.091 -1174.42 -60.3532 831.133 -2480.42 127924
83900 369175 368205 160560 569808 567851 237054 -105459 96311 128810 -3574.9 -1437.75 96370.4 -128979 1434.44 1159.63 -407.887 -1178.14 -57.6662 842.903 -2545.71 127914
84000 369217 368232 160562 569834 567940 237048 -105491 96308.3 128831 -3463.37 -1414.39 96374.9 -129001 1324.36 1125.59 -408.762 -1173.82 -60.8898 794.579 -2646.1 127910
84100 369258 368276 160562 569835 567999 237032 -105530 96307.6 128853 -3438.2 -1425.2 96373.4 -129056 1282.97 1129.3 -423.794 -1190.89 -64.952 791.183 -2730.19 127874
84200 369254 368275 160561 569822 568053 237020 -105541 96314 128849 -3359.59 -1451.75 96368.6 -129016 1169.81 1122.66 -419.956 -1208.06 -71.6456 786.399 -2834.34 127873
84300 369327 368304 160564 569730 568140 236997 -105578 96323.9 128860 -3446.64 -1495.03 96365.7 -129041 1180.77 1176.51 -424.599 -1247.28 -70.1848 831.455 -2931.31 127870
84400 369364 368295 160565 569627 568158 236959 -105590 96336.5 128856 -3479.55 -1523.18 96353.2 -129062 1206.8 1209.72 -422.939 -1256.67 -64.6312 895.154 -2931.55 127841
84500 369338 368318 160570 569745 568129 236985 -105589 96325.4 128887 -3501.73 -1518.15 96362.3 -129129 1211.61 1204.78 -431.792 -1253.04 -59.6473 886.262 -2953.7 127786
84600 369327 368323 160576 569777 568145 237017 -105578 96323.9 128873 -3552.95 -1510.18 96372.3 -129081 1257.59 1184.19 -428.508 -1245.55 -64.6858 832.75 -2937.31 127799
84700 369248 368274 160578 569709 568140 237023 -105539 96336.7 128839 -3536.24 -1493.77 96360.9 -129004 1267.4 1168.31 -414.216 -1227.05 -64.2882 834.746 -2861.95 127831
84800 369269 368307 160583 569658 568141 236982 -105560 96338.8 128866 -3595.44 -1506.41 96363.6 -129083 1305.55 1176.95 -444.804 -1229.71 -58.3378 809.649 -2870.67 127786
84900 369316 368341 160585 569625 568171 236928 -105598 96329 128903 -3678.04 -1534.09 96374.9 -129181 1324.91 1186.76 -486.429 -1254 -62.0879 800.822 -2909.37 127717
85000 369368 368392 160587 569581 568161 236873 -105642 96326.4 128944 -3634.74 -1532.46 96382.7 -129296 1288.78 1176.73 -524.819 -1249.01 -62.4879 801.441 -2926.7 127631
85100 369375 368423 160587 569639 568070 236845 -105662 96319.1 129003 -3630.35 -1519.97 96386 -129462 1278.57 1172.34 -566.888 -1251.38 -62.2204 794.38 -2929.48 127493
85200 369397 368462 160586 569586 568009 236810 -105682 96317.9 129029 -3646.04 -1524.26 96387.8 -129558 1282.08 1181.88 -597.195 -1245.56 -57.3902 809.75 -2918.89 127419
85300 369428 368493 160588 569515 567972 236763 -105707 96312.9 129035 -3664.41 -1487.49 96396 -129590 1318.83 1139.75 -614.094 -1244.24 -60.2497 762.822 -2889.03 127370
85400 369443 368495 160593 569467 567965 236733 -105710 96314.2 129045 -3618.81 -1444.44 96400.1 -129599 1313.83 1103.54 -612.741 -1231.65 -62.3444 745.248 -2831.63 127372
85500 369420 368460 160592 569476 567952 236760 -105675 96313.4 129026 -3553.52 -1425.21 96398.5 -129521 1291.46 1080.79 -596.713 -1212.24 -67.8178 734.338 -2774.72 127420
85600 369361 368430 160596 569470 567893 236807 -105614 96318.3 128963 -3537.98 -1407.17 96399 -129394 1296.93 1044.68 -573.347 -1209.76 -82.2848 701.881 -2717.75 127473
85700 369332 368398 160595 569460 567837 236812 -105598 96310.9 128933 -3620.38 -1417.98 96407 -129352 1360.25 1040.75 -568.124 -1214.22 -86.4106 665.252 -2679.19 127468
85800 369294 368378 160592 569424 567724 236798 -105571 96303.4 128935 -3678.96 -1417.7 96409.6 -129379 1417.05 1043.18 -575.433 -1206.85 -85.6417 672.695 -2618.59 127432
85900 369332 368377 160592 569343 567680 236760 -105583 96308.9 128917 -3681.54 -1433.87 96406.2 -129373 1397.26 1068.28 -578.757 -1211.66 -79.2419 694.108 -2667.52 127415
86000 369294 368347 160593 569320 567580 236769 -105543 96307.3 128918 -3786.06 -1448.55 96409.5 -129358 1452.59 1085.59 -574.724 -1228 -81.2066 659.175 -2678.14 127404
86100 369220 368350 160596 569459 567515 236843 -105504 96300 128924 -3845.95 -1448.5 96415.3 -129370 1492.47 1086.9 -552.906 -1235.4 -84.0732 650.928 -2638 127412
86200 369162 368376 160598 569602 567438 236918 -105474 96291.4 128935 -3849.41 -1455.5 96429.9 -129371 1534.14 1089.28 -537.131 -1213.41 -86.2758 646.264 -2549.4 127427
86300 369145 368394 160602 569587 567346 236882 -105473 96282.7 128957 -3864.25 -1450.3 96442.7 -129439 1566.33 1084.83 -565.291 -1192.22 -87.6771 644.939 -2488.45 127358
86400 369181 368417 160607 569581 567340 236828 -105507 96278 128992 -3954.84 -1460.63 96446.4 -129532 1635.99 1104.6 -604.36 -1196.81 -82.3092 636.223 -2485.97 127278
86500 369212 368462 160612 569692 567339 236827 -105538 96277.1 129056 -4069.51 -1481.56 96451.3 -129653 1709.66 1120.16 -641.505 -1228.12 -85.1392 633.842 -2490.62 127199
86600 369280 368528 160619 569808 567421 236859 -105587 96280.4 129096 -4087.58 -1499.67 96459.7 -129721 1717.28 1129.66 -667.67 -1228.78 -89.3592 615.772 -2475.49 127186
86700 369301 368563 160595 569978 567561 236950 -105622 96263.7 129136 -4103.6 -1500.39 96448.2 -129740 1773.53 1111.53 -660.05 -1199.1 -96.6193 559.556 -2411.71 127240
86800 369338 368614 160597 570072 567730 237011 -105658 96266.1 129172 -4065.07 -1507.64 96444 -129797 1719.68 1136.58 -671.399 -1202.28 -96.1229 548.687 -2518.04 127274
86900 369408 368667 160602 570152 567904 237040 -105711 96266.2 129178 -4144.16 -1516.6 96448.2 -129784 1759.46 1148.93 -667.708 -1213.5 -95.9741 552.774 -2551.43 127310
87000 369499 368739 160601 570291 568120 237084 -105786 96263.6 129213 -4120.23 -1513.18 96450 -129819 1741.89 1155.18 -670.377 -1212.91 -89.0308 588.348 -2551.54 127343
87100 369584 368781 160601 570388 568258 237130 -105843 96263 129252 -4157.43 -1503.65 96447.6 -129848 1791.7 1168.49 -668.464 -1206.13 -79.8002 642.138 -2443.77 127397
87200 369651 368843 160605 570472 568368 237163 -105895 96268.1 129261 -4214.56 -1490.84 96448.1 -129853 1901.66 1150.2 -657.703 -1182.36 -76.4386 635.209 -2292.25 127435
87300 369658 368897 160606 570602 568390 237211 -105920 96263.3 129285 -4238.43 -1449.79 96452.2 -129906 1973.42 1110.85 -670.131 -1160.62 -78.5374 629.964 -2121.03 127425
87400 369731 368979 160604 570758 568445 237216 -105994 96252.4 129370 -4251.91 -1413.21 96461.7 -130071 2006.88 1074.24 -716.88 -1159.12 -78.6305 590.886 -2065.64 127346
87500 369840 369038 160568 570736 568531 237177 -106075 96250.7 129421 -4343.94 -1440.44 96454.4 -130160 2064.13 1082.44 -736.509 -1177.97 -83.3964 569.11 -2055.47 127317
87600 369862 369064 160572 570738 568535 237145 -106137 96248.1 129405 -4342.45 -1407.96 96462.5 -130226 2113.58 1062.12 -766.209 -1165.18 -88.0567 516.369 -2020.18 127262
87700 369887 369064 160573 570752 568564 237177 -106142 96250.7 129407 -4443.63 -1434.62 96461 -130170 2187.34 1083.38 -744.664 -1174.43 -87.0289 489.12 -2030.97 127335
87800 369878 369047 160574 570790 568539 237216 -106127 96251.3 129406 -4499.54 -1457.65 96459.8 -130119 2206.08 1103.05 -728.634 -1190.31 -86.3741 526.266 -2034.6 127385
87900 369860 369079 160575 570869 568608 237251 -106152 96257.9 129420 -4611.16 -1473.85 96454.9 -130092 2258.92 1099.48 -708.493 -1224.12 -95.0231 474.492 -2066.1 127433
88000 369898 369106 160581 570916 568736 237282 -106173 96272.1 129429 -4719.74 -1505.75 96449.1 -130127 2301.76 1114.91 -701.705 -1257.41 -104.961 448.098 -2117.41 127461
88100 369943 369109 160584 570865 568751 237249 -106197 96280.5 129448 -4661.79 -1494.69 96440.3 -130156 2252.6 1116.15 -693.017 -1244.7 -102.628 453.897 -2157.55 127451
88200 369907 369110 160587 570838 568652 237234 -106170 96277.4 129438 -4564.3 -1489.03 96450.5 -130155 2153.77 1120.44 -695.336 -1240.68 -95.5566 465.468 -2248.68 127428
88300 369863 369092 160589 570819 568596 237245 -106135 96278.4 129415 -4452.02 -1488.32 96453.9 -130087 2054.9 1144.6 -674.086 -1232.25 -87.2218 539.923 -2276.38 127452
88400 369855 369069 160590 570793 568585 237273 -106117 96284.4 129396 -4407.43 -1471.1 96446.2 -130023 2027.23 1124.2 -647.588 -1213.82 -83.3373 542.407 -2278.41 127501
