# Time-averaged data for fix avvir
# TimeStep c_vir[1] c_vir[2] c_vir[3] c_vir[4] c_vir[5] c_vir[6]
24511 17831.4 10313.3 20303.9 -6024.16 -6206.01 19389.8
24512 17799.2 11542.2 20880.9 -1446.53 -6360.35 24045.2
24513 17879 13869.7 21401.4 7723.26 4174.69 27426.4
24514 20121.1 11177.5 20698.5 13624.6 17039.4 22724.9
24515 20182.3 7416.35 18973 15076.9 22876.6 13525.1
24516 14306.7 8233.8 16945.9 15434.7 20381.6 8658
24517 6847.18 10883.3 15162.6 14895.8 14146.8 7751.2
24518 3932.03 10387.6 14032.9 13365.4 10626.8 6355.83
24519 4445.88 7991.08 13552.4 11791.4 8954.55 1571.09
24520 5177.85 6957.13 13710.7 11723.8 7104.57 -5088.61
24521 4841.7 7349.12 14117.6 12966.7 5370.93 -10020.3
24522 3873.07 8000.7 14223.4 13173.7 3972.75 -11407
24523 2005.25 9056.41 14000.9 11589 2070.97 -11222.8
24524 -642.314 11803.3 13960.4 9339.98 -664.017 -13083
24525 -2310.19 14465.2 14229.7 6135.44 -2507.07 -14150
24526 -347.127 13491.6 14459.4 524.113 -2191.26 -5821.75
24527 5449.31 10140 15211.2 -5515.51 -2158.87 11684.4
24528 12405.2 6602.83 16295.8 -7649.35 -3691.91 26743.3
24529 17468.4 3158.6 17099.2 -7512.15 -6838.59 32976.6
24530 18857.4 2069.98 18231.6 -8978.58 -10978.5 33550.8
24531 15669 5742.25 19202.6 -12335.2 -13104.9 33147
24532 8807.42 12530.1 18233.9 -14480 -10246.8 28960.6
24533 1579.89 18647.8 16070.7 -15895.7 -6077.83 19925.7
24534 -3035.47 21148.8 14507.3 -18137 -5407.67 10536.5
24535 -4018.75 18799.6 13519.5 -18568 -7158.86 4283.55
24536 -1294.76 12048.7 12426 -14267.5 -8824.16 2356.79
24537 4240.63 3270.13 11582 -6639.58 -10800.8 3758.45
24538 9902.35 -3798.08 11447.8 812.974 -13746.3 5284.33
24539 12220.8 -6239.25 11594.6 5621.22 -15937.2 3744.38
24540 9917.91 -3690.7 11420.5 7538.23 -16440.5 -2772.7
24541 5116.56 2474.58 11413.9 7576.51 -16691.2 -14186.9
24542 2540.5 6625.44 11344.6 5016.97 -15496.9 -22789.5
24543 4848.52 3679.66 10541.1 583.419 -9892.7 -21007.6
24544 10709.4 -4222.98 9797.51 -1743.16 -1046.37 -11969.5
24545 16342.2 -10271 10456.4 1280.64 6020.64 -5262.24
24546 19129.9 -11363.2 12001.8 7295.79 8747.01 -3985.49
24547 19041.4 -7287.02 14062.4 13262.4 7312.86 -6433.14
24548 18963.1 -2258.19 16054.6 15644.1 4175.94 -5390.73
24549 21022.5 -1604.5 16637.8 11042.4 2065.56 4518.39
24550 21805.1 -3579.34 15369.1 1432.18 802.926 16586
24551 18601.6 -3156.33 13442 -8024.79 -1562.81 21617.9
24552 13946.2 -1712.68 11578.8 -14677.2 -5549.58 20107
24553 10948.8 -1551.46 10061.8 -18552.2 -9860.43 15834.3
24554 8459.36 -1112.86 8797.17 -20078.8 -12600.8 9700.72
24555 5270.15 1411.05 8101.15 -19283.1 -13100.3 1505.91
24556 2272.94 4687.26 8002.83 -16522.8 -12579.2 -7015.56
24557 477.794 6958.72 8424.51 -13448.2 -12184.8 -12205.4
24558 461.746 7772.1 9214.14 -12019.7 -10469.7 -13205.4
24559 3029.28 6511.2 10170.2 -11929.3 -5275.9 -11855.5
24560 8818.98 1731.18 10732 -11401.7 3922.69 -9344.79
24561 16062.8 -5333.79 10799.1 -9198.04 13131.9 -6972.11
24562 20259.1 -9534.49 10810.8 -5172.97 15587.7 -8387.99
24563 19350.7 -7945.97 11315.7 -859.753 8603.13 -14219.2
24564 17274 -6157.07 11601.4 163.191 -1538.26 -15580.4
24565 17534.4 -8257.08 10929 -2670.94 -7468.06 -5280.67
24566 18900.6 -9889.92 10622 -5350.8 -7285.03 14411.3
24567 19036.4 -6823.7 11676.1 -5247.93 -3781.81 35387.9
24568 18305.2 -2410.59 13044.8 -3570.56 1117.4 50316.8
24569 16165.1 2038.24 13628.2 -281.84 5011.75 52367.1
24570 11340.2 7325.91 13029.9 3909.69 5556.32 41921.6
24571 5582.13 10823.8 11418 6308.23 4150.84 26290.4
24572 1812.93 10283.3 9846.32 4054.26 1359.91 9360.84
24573 2349.23 6336.06 9651.71 -3708.78 -3114.2 -4605.24
24574 7073.95 1137.72 11204.5 -12562.9 -8262.74 -11606.1
24575 11655.9 -2539.42 12625.4 -16266.5 -11537.8 -14147.5
24576 12630.3 -3158.2 12939.4 -13368.1 -10147.5 -15456.8
24577 9865.97 -29.3208 12710.2 -5912.08 -5225.31 -18606.4
24578 7484.64 3380.08 12618 1168.59 -484.453 -19705.4
24579 8310.96 1628.82 11531.3 2794.67 2352.47 -10965.1
24580 9783.43 -2286.77 9824.28 1263.31 2923.16 4443.8
24581 9239.32 -2303.9 9501.24 1723.25 -489.463 15226.1
24582 8256.69 1009.48 11227.8 2829.28 -9311.01 15878.5
24583 8298.61 4890.71 14007.4 591.216 -21049.2 6252.98
24584 6347.01 9589.66 15443.9 -3794.73 -26580.3 -8206.89
24585 132.128 12804.7 13659.9 -5264.52 -21485.3 -16774.7
24586 -6411.58 12364.3 9861.51 -3457.26 -11122.6 -15281.3
24587 -7620.01 8528.88 7138.72 -2681.81 -4584.4 -8366.74
24588 -2989.72 2344.48 6007.78 -3360.72 -3779.54 -836.648
24589 3317.04 -3871.75 5791.99 -2958.4 -2929.99 4332.7
24590 7760.83 -7742.6 6066.06 -643.713 2158.25 4574.25
24591 9561.22 -8461.09 6848.85 2753.7 8130.42 -413.318
24592 10252.4 -7719.92 8047.44 6608.01 9149.55 -6098.11
24593 11096.2 -8107.66 8838.47 9705.99 6188.97 -5537.51
24594 11205.4 -9399.68 8512.17 10857 3574.97 1747.27
24595 8518.86 -9019.45 7369.93 10299 2493.39 9441.45
24596 3128.52 -5753.68 6038.87 8011.06 1531.1 14338
24597 -2497.63 -1524.55 5080.36 3365.93 -1423.28 15649.1
24598 -5555.73 744.372 4199.7 -1034.04 -5458.3 12183.8
24599 -5907.27 597.287 3192.38 -2247.01 -7668.44 5849.85
24600 -5443.14 130.61 2297.06 -1708.23 -8572.64 1142.06
24601 -5668.04 849.255 2184.09 -2185.59 -9345.43 3.90737
24602 -6158.78 1833.02 2669.63 -3788.81 -9490.29 996.602
24603 -5756.5 1601 3529.74 -5339.15 -7778.87 1838
24604 -3728.77 -231.715 4340.52 -5654.82 -3398.47 830.634
24605 -770.914 -2990.83 4820.41 -4484.41 3291.18 -2322.86
24606 1515.12 -4684.47 4970.34 -2839.95 10162.2 -7208.03
24607 1501.57 -3480.28 5141.85 -2228.43 14701.8 -13274.5
24608 -1005.48 777.958 5809.11 -2348.31 16777.3 -19045.4
24609 -4595.5 6892.5 7526.67 -881.988 18508.6 -21003.8
24610 -7161.75 12533.6 10229.7 2886.04 18978.3 -18007.2
24611 -5986.49 13337.8 12130.4 5604.65 12292.7 -12776.6
24612 -217.494 6988.39 11886.3 4318.19 -2131.26 -5855.49
24613 7435.42 -2223.6 10499 440.59 -16134.9 3256.36
24614 12276.3 -7675.31 9869.94 -2179.69 -22117.8 11348.3
24615 12010.4 -6766.84 10175.1 -1578.8 -19207.3 10973.7
24616 8317.74 -1813.79 10580 1863.71 -10599.3 1344.15
24617 4112.91 2707.16 9883.4 6018.37 342.999 -8313.53
24618 1475.92 4451.66 8481.52 9139.04 10628.9 -9945.79
24619 1445.41 4478.44 7530.05 11042.3 17928 -4708.28
24620 2636.53 4227.48 7464.79 11306.5 21254.6 1139.37
24621 2847.79 3889.42 7499.2 9797.65 19899 4531.03
24622 2314.79 2685.59 7196.73 6958.58 14815.8 5478.89
24623 2295.65 967.672 7133.1 3778.73 8466.43 4905.31
24624 2083.58 610.753 7422.26 1435.63 3507.36 3055.08
24625 -524.047 3304.01 7611.74 992.452 2080.6 -811.648
24626 -5756.23 8986.11 7649.98 2510.53 4769.9 -6997.32
24627 -11262 14943.1 7787.44 3975.31 8601.65 -11366.1
24628 -14643.7 19636.7 8476.15 1026.42 7430.65 -5649.25
24629 -14375.3 22065.8 9760.06 -6116.47 1407.39 9407.25
24630 -11325 18571.2 9311.06 -8775.74 549.43 17158.2
24631 -8271.27 11933.3 7599.76 -4982.59 6606.39 10959.1
24632 -6051.78 9288.01 7639.71 -1457.09 9637.72 2044.49
24633 -4238.66 11242.9 10039.7 -12.3631 3758.92 -879.935
24634 -780.017 13168.4 13191.4 3170.79 -5774.63 2050.8
24635 5252.95 12306.2 15668.8 8058.58 -10356.6 11388
24636 10461 10165.6 16509.4 13606.9 -6301.46 19738.3
24637 10278.2 9120.93 15309.9 17740.7 1463.08 18494.3
24638 5488.37 9669.35 13088.5 17424.2 6587.15 8499.55
24639 596.261 12060.6 11876 13297.3 4708.62 -5130.25
24640 -1385.91 14510.4 12108.6 9833.34 -2289.98 -15947.2
24641 -253.706 14491.8 12659.3 9205.55 -7609.27 -18635.9
24642 1729.09 12197.7 12645.3 9639.38 -8120.17 -15148.7
24643 3725.31 8822.27 11993.2 6576.35 -7939.58 -9991.93
24644 6980.14 5582.63 11978 -2230.49 -12970.8 -3967.65
24645 9816.91 4461.27 13045.4 -12400.4 -18546.5 1630.3
24646 9503.32 4944.54 13471.9 -16904.4 -15188.9 1702.83
24647 5229.78 5090.36 12080.3 -14050.8 -1892.54 -5417.87
24648 -1044.08 6147.46 10293.4 -8653.6 13153.3 -14109.5
24649 -4652.55 6922.63 9623.07 -6858.6 17707.5 -16385.2
24650 -4713.62 5386.59 9303.92 -7633.86 12628.1 -11100.1
24651 -1871.29 1038.89 8647.78 -7227.89 6257.25 -2323.16
24652 3207.44 -4212.66 8697.05 -4990.27 4734.23 6299.87
24653 6602.8 -4591.24 11217.4 -3143.8 9891.56 9081.17
24654 2862.38 4502.09 15468.5 -2997.33 16239.5 1352.98
24655 -3721.99 14349.7 17056.6 -1655.99 13926.1 -6977.7
24656 -8602.9 17458.1 14659.9 721.236 4660.33 -11437.7
24657 -10141.7 15176.7 10951.2 167.734 -3674.54 -14655.5
24658 -12955.5 17723.6 10507.2 -8113.12 -3724.04 -27392.1
24659 -15859.7 22568.4 12170.8 -18845.4 726.282 -40282
24660 -14881.4 21291.4 12419.3 -23899.9 3681.22 -41104.9
24661 -9014.58 12430.3 10578.1 -20406.1 3125.05 -28970.1
24662 -1433.24 2607.77 8776.03 -12837.7 740.445 -14210
24663 2443.37 -824.696 8696.6 -7975.98 -210.772 -9099.45
24664 5159.83 -600.854 9736.08 -5972.82 228.089 -8933.54
24665 11279.5 -2528.81 10780 -4459.78 2285.56 -7424.71
24666 18833.4 -7519.41 10802.8 -2347.69 2532.74 -3853.66
24667 22383.1 -11224.4 10301.4 -81.0551 -1436.78 1.15851
24668 21633.5 -11097.4 10139.8 2221.05 -4884.78 2246.43
24669 19684.8 -7881.31 10879.2 4931.08 -2193.83 1211.62
24670 16415.2 -2225.37 11965.7 6419.84 3164.47 -2368.97
24671 11156.3 4865.19 13027.7 5683.3 5917.05 -3680.73
24672 5540.18 11757.6 14278.2 4102.87 6492.55 2736.18
24673 1883.29 16250.1 15377.7 2773.84 6582.64 16008.3
24674 912.919 16955.7 15175.6 416.048 6001.48 27739
24675 2300.99 14340 13360.4 -3399.75 5155.44 30847.4
24676 4587.2 10707.3 10918.7 -6961 5209.05 25620.8
24677 5501.49 8603.75 9045.05 -7585.34 5765.03 18291.3
24678 4906.6 8077.58 8192.36 -4619.96 4974.27 14099.4
24679 7258.52 6011.75 8511.2 -736.815 -272.134 12917
24680 17266.6 -1460.81 9550.73 1178.86 -10004.7 11292.1
24681 33989.1 -12609.5 11393.2 3206.71 -13757.5 7101.29
24682 46124.8 -18721.2 14033.5 7672.28 -8602.17 860.238
24683 45215.8 -15642.8 15774.2 13319.9 -2038.37 -5870.34
24684 34650.7 -7243.36 15589.1 17276.5 -822.697 -10925.5
24685 23100.5 407.589 14393.1 17257.5 -5928.23 -12542.4
24686 17771.3 2413.08 12985.9 14095.8 -9653.17 -9876.18
24687 15316 1688.06 11380.3 8349.46 -13479.5 -3839.32
24688 12741.3 1750.25 10103.5 2035.98 -16747.6 4709.72
24689 10625.6 2492.8 9607.67 -1892.97 -16618.8 14489.4
24690 10519.8 1986.99 10037.9 -1070.18 -11365.6 23350.1
24691 11779.6 91.124 10827.7 3915.04 -1630.2 28518.3
24692 12310 -1430.77 11688.7 9618.82 8158.99 27747.7
24693 10118.1 -665.725 11958.7 11669.7 12060.9 20626.6
24694 4910.9 2818.75 11535.4 8620.15 9345.22 10539.6
24695 -1140.45 8540.29 11741 2666.61 4125.15 4542.98
24696 -5475.61 15068.9 13364.8 -3643.8 -899.398 6796.86
24697 -7336.68 19229.5 15282.4 -7468.31 -3958.79 11021
24698 -7152.83 18668.5 15882.6 -6596.96 -3727.09 8604.69
24699 -5546.21 15211.1 15726.8 -2262.68 -1917.07 928.459
24700 -3045.5 13139.2 16613.1 2078.55 -2596.79 -4457.05
24701 -1300.56 13859.4 18469.4 5677.71 -6277.82 -6398.48
24702 -1909.77 15828.3 19672.3 9990.08 -8981.13 -9843.26
24703 -4143.32 17580.2 20025.5 14083.3 -9193.11 -16844.9
24704 -6054.09 18798.4 20435.4 15944.4 -9335.51 -26161.5
24705 -5000.28 18750.4 21634.1 15144.4 -9642.78 -33687.3
24706 -378.172 16206.7 23006.1 12485.6 -6946.31 -34665.7
24707 5731.9 12955.4 24023.6 9585.96 -765.315 -26659.4
24708 10206.5 11177.5 24278.5 8789.44 5646.32 -12481.1
24709 12125.3 10692.9 23536.6 9944.51 8789.43 784.764
24710 11314.2 11634.4 22468.2 9584.25 5808.12 6275.09
24711 8855.8 14003.5 21798 6089.57 -109.116 796.815
24712 6965.13 15905.6 21729.7 166.982 -1231.28 -11542.9
24713 5516.66 16651.6 21531.4 -5596.04 3979.66 -23595
24714 2820.54 17413.9 20708.6 -6733.56 11442.3 -28185.2
24715 -1429.75 20297.5 20114.3 1507.19 19978 -18579.8
24716 -5442.4 24783.3 20202.7 15538.7 27428.7 554.251
24717 -7597.66 25109.4 18556.5 22488.6 26088.8 10950.8
24718 -7411.35 21424.8 15597.4 19862.6 16814.8 8376.78
24719 -4411.71 19085.1 14537.1 16285.5 6900.18 3991.5
24720 938.765 18485.8 15542 12598.2 -3334.92 -1052.31
24721 5175.58 18336 16861.4 6761.91 -11334 -7426.35
24722 6004.43 17523.8 16876.5 857.657 -11683.5 -10431.2
24723 5998.79 15267.8 15446.8 -2320.72 -7300.4 -9712.85
24724 7330.41 14096.3 13967.8 -1329.74 -6352.22 -10759
24725 6967.6 16699.1 13076.7 1131 -8041.42 -15237.8
24726 3396.4 19785.2 11949.5 29.6609 -5768.01 -17418.8
24727 -882.935 20831.3 10664.3 -4244.84 1464.49 -17181.9
24728 -2731.83 21279.5 10031.8 -7241.35 7494.16 -19680.7
24729 -1005.04 20331.2 10032.1 -6992.53 8905.98 -22727.7
24730 3699.56 16042.5 10230 -5198.75 9049.94 -20413.6
24731 8883.62 10436.8 10840.9 -3507.04 11050.9 -14806.5
24732 11952.7 7623.42 12191.6 -2265.84 14044.6 -11472.5
24733 12602.8 7937.36 13787.8 11.1949 14732.5 -9627.94
24734 12899.6 8503.88 14824 4812.3 10993.1 -4561.85
24735 13527.5 8558.15 15095.3 10901.4 4476.96 2979.55
24736 12111 10161.5 15092.6 15527 -504.397 7166.51
24737 7293.53 14567.6 14920.7 18128.6 -1730.14 5578.02
24738 1556.82 19789.7 14908.5 18776.5 -385.003 2305.67
24739 -1730.8 22304.2 14914.8 15661.3 1615.82 2446.34
24740 -1701.96 21569.7 14740.1 7937.07 2568.62 6733.86
24741 1375.16 19702.1 15382.9 -1959.9 -284.962 13017.3
24742 7331.85 17008 17179 -10631.6 -8746.49 20316.8
24743 15077.7 12892.5 19274.8 -16728.1 -20618 28093.2
24744 20995.1 8741.22 20375.4 -19605.6 -28246 31922.3
24745 21339.2 6720.76 20027.4 -18720.7 -24616.6 25739.1
24746 16691.4 7728.17 19056.4 -15672.8 -11890.3 10209.9
24747 10871.3 11309.1 19137 -13079.4 1501.49 -6681.34
24748 6161.12 14969 19904.6 -10753.7 9866.87 -17707.6
24749 3568.39 16713.7 20726.8 -6206.59 14091.9 -20073.6
24750 4714.17 15588.3 21749.4 1036.54 16501.7 -14944.5
24751 8479.16 13806.9 23543.8 7782.21 17264.3 -7887.79
24752 11338.8 12982 25240.6 10280.7 15502.7 -4117.47
24753 14864.3 9937.03 25637.2 8515.16 12815.6 -1845.72
24754 21668.9 2551.08 24922.6 5130.99 10744.4 2022.85
24755 27211.8 -4882.56 23625.4 2417.26 7705.94 6169.27
24756 26390 -7283.83 22482.8 1131.97 2556.47 8229.12
24757 21217.9 -5024.29 21771.8 601.822 -2430.59 7859.98
24758 16172.2 -911.692 21637.7 54.803 -3963.72 5912.4
24759 12365.9 3371.25 21883.7 -648.556 -1828.61 2890.19
24760 11328.5 6221.35 22458.8 -571.952 3579.98 842.771
24761 13388.3 6272.02 23183.3 1708.54 10810.6 2525.39
24762 16424 4618.59 23501.8 5584.96 16710 8097.28
24763 17557 4734.07 23956.8 8221.25 18742.7 14045.5
24764 16351.8 8208.4 25029.2 6328.11 16125.6 16123.2
24765 14863.4 14280.4 27054 -1671.44 9530.75 11784.7
24766 14531.2 21279 29857.3 -13152.3 2222.02 1873.9
24767 15000.5 25439.7 31508.4 -20899.8 -1373.42 -7786.91
24768 14939.6 23982 30085.5 -19124.2 1230.8 -12141.7
24769 13740.4 19613.1 26863.1 -10439.3 6438.68 -10969.2
24770 12511.2 16455.2 24362.6 -2271.43 7602.78 -4621.4
24771 13644.5 15602.2 24455.6 1082.44 717.605 6684.35
24772 18510.3 14543.3 26629.3 -113.644 -13336.5 17625.4
24773 22579.2 12627.6 27612.2 -2285.11 -24647.1 22192.4
24774 20622 11037.2 24366.2 -1225.61 -22664 18176.7
24775 17050.1 9359.04 19773.5 1350.75 -13870.5 9486.97
24776 17896.9 6078.4 17430 2487.55 -10998.1 2236.14
24777 21653.9 2917.26 17402.4 3257.53 -14261.4 -2470.78
24778 24526.7 2698.7 18689.7 3904.98 -18938.2 -6059.82
24779 24294 6256.02 20273.8 3183.08 -20195.8 -8553.93
24780 21535.7 12481.3 21523.4 562.7 -14891.3 -9402.16
24781 18138.1 19799.1 22457.3 -2224.89 -4036.75 -10903.5
24782 13855.7 28959.3 23830.3 -2016.97 5465.13 -18201
24783 7945.7 40203 25616.7 2360.36 6555.02 -32309.2
24784 5029.75 44243.9 25822 7128.57 1681.62 -40419.1
24785 7076.32 37330.7 23662.9 9250.26 -2003 -37421.1
24786 11409.8 26856.9 21144 8964.62 -2309.96 -30292
24787 15242.7 19677.7 19575.7 7911.85 -1862.97 -25159.1
24788 20263.7 13223.4 18535.7 6346.54 -2091.79 -18511.7
24789 26152 7510.81 18293.4 5081.68 -3718.51 -10009.4
24790 29293.7 4947.67 18317.5 4048.34 -7223.03 -809.788
24791 27364.9 7031.46 18017.6 2657.75 -11470.8 8933.65
24792 22170.6 12931.6 18002.5 1223.67 -13783.3 18013.5
24793 16693.7 19830.9 18825 234.62 -11510.6 21613.9
24794 12351.5 25070.4 19574.6 171.054 -5194.77 16769.5
24795 9331.66 27864 19788.7 1132.69 1792.34 7575.71
24796 6978.14 29929.7 19842.6 1238.62 6288.7 -638.078
24797 4883.1 32405.9 20344 -162.662 6827.17 -6524.51
24798 3253.7 34323 21164.9 -376.791 6644.61 -12256.8
24799 2383.59 33654.3 21644.8 3283.76 9849.03 -15517.1
24800 2336.74 31224.7 21848.7 9877.49 15300.8 -11647.6
24801 2501.01 29237.4 22140.6 16379.4 18775.5 -4175.33
24802 2222.9 27987.4 22312.6 20523.2 17690.6 -1231.29
24803 1135.49 27118.7 22120.6 21313.3 13420.7 -4914.92
24804 -54.8078 26805 22034.4 19341.8 10066.9 -10838.9
24805 -273.226 26598.1 22268.1 15646.9 10567.8 -14793.3
24806 1469.53 26350.8 23147.9 10585.3 16215.4 -17111
24807 6211.07 24618.7 24408.6 5728.02 24118.9 -17062.7
24808 14008.1 17691 24705.8 4239.85 26909.4 -9252.68
24809 20398.7 8439.03 24294.5 6219.4 19876.9 4071.16
24810 19639.8 5112.7 24405.2 7859.18 8102.15 12058.6
24811 12056.1 10633.3 25466.1 7184.37 406.205 8791.71
24812 3310.76 20656.7 26798.4 5805.6 509.369 -2287.01
24813 -2040.45 28060.6 27532.3 5918.32 2767.29 -11797.1
24814 -2619.1 28618.6 27343.3 6734.29 2702.62 -11405.1
24815 -300.099 25198.7 26764.2 6685.9 3597.81 -517.69
24816 1602 23908.4 26750.2 7984.91 10130.6 13018.6
24817 2619.41 23335.6 26884.8 10095.5 17662.3 18606.7
24818 4047.69 18733 25808.7 8761.96 19158.6 12101.8
24819 6269.61 11783.9 24189.3 4050.64 14740 1042.26
24820 8586.16 7762.29 23147.2 667.068 10167.1 -3216.16
24821 10818.9 6876.9 22750.8 -556.749 6945.42 826.043
24822 13781.6 6977.97 23003.5 5.82253 4272.37 8818.67
24823 18796.5 5774.69 24074 2026.42 135.171 15317.3
24824 25422.5 2933.99 25717.3 4074.41 -7029.96 15084.5
24825 27405.1 2353.84 26401.5 5913.8 -11723.1 6946.45
24826 21042.5 6876.97 25209.8 7141.78 -9605.15 -5293.71
24827 10466.9 14288 22996.6 6275.17 -3599.72 -15331.6
24828 2648.49 19526.7 20879 2657.31 60.9537 -19109.8
24829 408.39 20226.3 18944.7 -1467.98 1702.11 -17105.9
24830 3181.77 16711.5 17104.9 -3486.75 3812.16 -12695.8
24831 8540.72 11863.7 16046.7 -2561.06 7282.15 -9565.91
24832 12918.6 9088.32 15854.2 329.169 11031.1 -9857.36
24833 13952.2 9203.87 15749.2 2745.57 13736.8 -12158.6
24834 11288.4 11517.8 15013.1 2606.63 14610 -13974.8
24835 6879.85 14753.7 13710.2 -297.745 13895.9 -13670.4
24836 3372.83 17575.5 12479.7 -4280.63 12701.2 -10863.6
24837 3944.49 17632.8 12080.1 -7382.36 13973.8 -5905.89
24838 11944.2 12444.2 13199.5 -8568.15 22862.2 1279.37
24839 20631.2 6041.09 14341.7 -6853.94 31860.1 8111.36
24840 19756.8 4354.14 12563 -2288.59 29185.5 11156.8
24841 11708 7153.45 9293.31 2308.44 17384.9 11158.5
24842 7570.48 8498.06 7857.81 3661.18 9251.25 11782.7
24843 8267.57 7333.54 8239.54 1517.4 3282.51 14187.9
24844 10873.7 5218.7 9315.33 -2287.15 -4867.74 15990.4
24845 13142.8 3328.12 10458.4 -5086.16 -12059 14848.4
24846 13093.5 2779.95 11075.9 -5823.98 -13997.4 10599.6
24847 11412.3 4083.22 11707.2 -5389.52 -9754.72 5842.74
24848 10695.3 6031 12923.1 -5607.93 -1281.08 3734.38
24849 10537.3 8144.68 14287 -6720.92 6496.26 3031.88
24850 7206.92 12129.9 14717.1 -7120.85 7729.49 -808.927
24851 1506.39 16839.9 14313 -6343.45 2560.46 -8330.24
24852 -1054.97 18447.5 14201.6 -6780.28 -2522.62 -14590.1
24853 2556.12 15719.2 15304.1 -8870.01 -3277.67 -16985.9
24854 8157.51 11125 16787.2 -9048.53 -3549.53 -15610.5
24855 11274.6 6907.21 17392.8 -5269.1 -4746.67 -10037.2
24856 12757.8 2862.77 17230 -327.879 -3399.12 290.329
24857 14870.3 -662.751 17320.2 2586.48 2867.94 9666.04
24858 16975.9 -3249.11 17518.8 3655.28 8197.55 13795
24859 18151.7 -5231.41 16995.6 4137.18 8290.19 12969.7
24860 20175.6 -7496.29 16825.1 3801.63 5324.39 10166.9
24861 22370.8 -9675.36 17376.2 1646.54 1570.71 7621.33
24862 20774.1 -8454.02 18617.8 -2116.32 -2251 5149.51
24863 13407.8 -1101.03 20191.7 -6293.67 -1969.57 1456.58
24864 3532.1 8849.99 20885.4 -9207.95 4503.15 -3782.69
24865 -4347.72 14674.9 19794.8 -10169.4 10083.3 -8644.28
24866 -6820.24 13263.1 17879 -7742.55 8805.52 -9139.69
24867 -4200.39 7822.58 17342.8 -768.025 4211.67 -2166.71
24868 1871.95 2044.73 18734.8 8554.77 1464.88 8773.67
24869 10552.2 -4132.65 20644.4 15390.7 -1518.38 15494.3
24870 19149 -9899.22 21624.5 16969.2 -8625.2 13300.1
24871 22781.6 -12572.4 20768.9 13932.3 -18110.8 6345.02
24872 21150.5 -11884.8 18908.4 8202.06 -23325.1 2478.98
24873 19229.1 -11088.7 17366.7 2504.69 -19697.4 4440.76
24874 20378.3 -12381.9 16792.2 -900.114 -10876 7132.5
24875 21614.5 -14105.6 16267.3 -1078.07 -4512.99 5873.22
24876 18515.1 -12799.8 15027.7 1346.06 -2586.03 4166.18
24877 10137.3 -6434.2 13668 5539.31 -1136.48 8072.55
24878 972.611 2036.56 12830.7 9613.57 2212.49 15491.7
24879 -4518.81 7677.74 11917.2 11072.9 5995 19395.2
24880 -5116.6 8486.57 10526.6 8890.46 8913.49 15487
24881 -1211.96 5525.28 9277.74 3987.39 11536.7 5034.94
24882 5730.98 1511.03 9441.03 -19.7339 15185.2 -3317.87
24883 13863.2 -2460.99 10804.3 -2160.81 15647.4 -4670.71
24884 21076.6 -5358.69 12608.6 -3893.6 8043.81 -1097.46
24885 24021.9 -5452.13 13819 -5896.44 -6779.15 2676.01
24886 21208.8 -3391.5 13116.1 -6861.07 -21201.3 4370.35
24887 15155.8 -1183.94 10647.1 -5958.87 -28114.3 5059.88
24888 9529.3 586.594 7745.26 -3976.61 -26449.7 5710.89
24889 5660.33 2898.98 5465.34 -2107.46 -19373 3461.74
24890 2930.34 6619.47 4019.05 -885.321 -9603.35 -4330.76
24891 2468.15 9922.5 3674.74 498.269 2478.31 -15178.7
24892 4653.9 11033.4 4024.76 3008.52 15650.1 -24967.9
24893 6687 10806.1 4242.8 5782.26 24723.8 -30949.3
24894 6279.09 9736.02 3557.58 6487.22 25005.3 -29843.2
24895 4389.9 7569.69 2150.58 4585.9 17361.4 -21224
24896 3752.63 5053.19 1616.27 1926.78 7462.22 -10166.2
24897 4774.93 4529.69 2701.13 1493.49 -1292.65 -2598.9
24898 5750.72 7013.02 4778.18 4585.55 -8346.68 1342.45
24899 5614.11 11049.5 6637.16 7566.77 -12518.2 5456.19
24900 3285.43 15040.8 7107.22 7348.37 -12535.2 11811.8
24901 -717.865 19148.8 6840.64 5511.64 -8375.82 18127.9
24902 -4134.54 21131.2 6533.64 3557.26 -2759.48 18778.5
24903 -4741.65 17854.1 6088.79 1504.33 2132.93 13146.5
24904 -2069.7 10404.4 5715.9 -699.353 4828.16 4060.45
24905 1206.28 4806.32 6210.66 -2252.93 6078.71 -4870.29
24906 2486.36 5907.47 8151.13 -1661.88 9244.06 -10880.4
24907 1596.38 11334.6 10762.3 1702.72 13859.2 -12100.8
24908 -222.724 15566.6 12434.4 6789.34 15488.3 -6459
24909 -2505.25 16683.6 12181.7 10704.8 11854.2 2493.41
24910 -5945.46 17425.3 10865.5 11117.7 5822.21 6884.22
24911 -9896.14 19418.4 9845.2 8262.19 1623.64 5489.88
24912 -12714.4 21912.3 10447.3 3092.54 -770.452 7306.66
24913 -12330.8 23077.8 12973.5 -1924.07 -1238.34 16764.1
24914 -7606.07 19051.8 14754.5 -3946.1 2093.76 24533.7
24915 5.2395 9322.87 14095.3 -3699.31 8050.92 23555.6
24916 8980.41 -2081.57 12203 -2749.48 13107.1 15009.3
24917 15449.7 -8140.39 12186.3 -3491.65 11475.8 7810.09
24918 15718.7 -7258.89 13544.4 -3848.3 4288.98 3866.88
24919 9335.8 -2463.75 14060.3 -3090.88 -2881.57 1484.67
